,total_deaths_2020-12-06,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
BPagano-RtDriven,285550,317735.6,320986,35436.6,35436,0.6,0.0%
IBF-TimeSeries,285550,317625.0,320986,35326.0,35436,-110.0,-0.3%
LNQ-ens1,285550,316369.0,320986,34070.0,35436,-1366.0,-3.9%
UCSD_NEU-DeepGLEAM,285550,314971.6,320986,32672.6,35436,-2763.4,-7.8%
UChicagoCHATTOPADHYAY-UnIT,285550,320765.4,320986,38466.4,35436,3030.4,8.6%
UCM_MESALab-FoGSEIR,285550,320796.0,320986,38497.0,35436,3061.0,8.6%
LANL-GrowthRate,285550,314302.0,320986,32003.0,35436,-3433.0,-9.7%
Karlen-pypm,285550,314084.4,320986,31785.4,35436,-3650.6,-10.3%
MOBS-GLEAM_COVID,285550,313829.8,320986,31530.8,35436,-3905.2,-11.0%
JCB-PRM,285550,313441.1,320986,31142.1,35436,-4293.9,-12.1%
UCLA-SuEIR,285550,313385.9,320986,31086.9,35436,-4349.1,-12.3%
RPI_UW-Mob_Collision,285550,313326.2,320986,31027.2,35436,-4408.8,-12.4%
Microsoft-DeepSTIA,285550,313207.6,320986,30908.6,35436,-4527.4,-12.8%
UMass-MechBayes,285550,313125.0,320986,30826.0,35436,-4610.0,-13.0%
JHU_CSSE-DECOM,285550,313031.0,320986,30732.0,35436,-4704.0,-13.3%
OliverWyman-Navigator,285550,312915.7,320986,30616.7,35436,-4819.3,-13.6%
GT-DeepCOVID,285550,312912.4,320986,30613.4,35436,-4822.6,-13.6%
MSRA-DeepST,285550,312808.8,320986,30509.8,35436,-4926.2,-13.9%
UT-Mobility,285550,312619.0,320986,30320.0,35436,-5116.0,-14.4%
Columbia_UNC-SurvCon,285550,312617.0,320986,30318.0,35436,-5118.0,-14.4%
epiforecasts-ensemble1,285550,312390.0,320986,30091.0,35436,-5345.0,-15.1%
IHME-CurveFit,285550,312156.1,320986,29857.1,35436,-5578.9,-15.7%
IowaStateLW-STEM,285550,312144.0,320986,29845.0,35436,-5591.0,-15.8%
MIT_CritData-GBCF,285550,312115.0,320986,29816.0,35436,-5620.0,-15.9%
COVIDhub-ensemble,285550,312063.0,320986,29764.0,35436,-5672.0,-16.0%
QJHong-Encounter,285550,311982.7,320986,29683.7,35436,-5752.3,-16.2%
COVIDhub-baseline,285550,311464.7,320986,29165.7,35436,-6270.3,-17.7%
CEID-Walk,285550,311360.4,320986,29061.4,35436,-6374.6,-18.0%
Caltech-CS156,285550,311276.5,320986,28977.5,35436,-6458.5,-18.2%
USC-SI_kJalpha,285550,310961.0,320986,28662.0,35436,-6774.0,-19.1%
Baseline,285550,310947.3,320986,28648.3,35436,-6787.7,-19.2%
UMich-RidgeTfReg,285550,310765.0,320986,28466.0,35436,-6970.0,-19.7%
JHUAPL-Bucky,285550,310761.5,320986,28462.5,35436,-6973.5,-19.7%
SteveMcConnell-CovidComplete,285550,310670.0,320986,28371.0,35436,-7065.0,-19.9%
DDS-NBDS,285550,310536.9,320986,28237.9,35436,-7198.1,-20.3%
TTU-squider,285550,309724.6,320986,27425.6,35436,-8010.4,-22.6%
PSI-DRAFT,285550,308719.0,320986,26420.0,35436,-9016.0,-25.4%
UA-EpiCovDA,285550,308599.0,320986,26300.0,35436,-9136.0,-25.8%
CovidAnalytics-DELPHI,285550,308242.0,320986,25943.0,35436,-9493.0,-26.8%
CU-select,285550,307180.0,320986,24881.0,35436,-10555.0,-29.8%
RobertWalraven-ESG,285550,330401.8,320986,48102.8,35436,12666.8,35.7%
NotreDame-mobility,285550,303702.4,320986,21403.4,35436,-14032.6,-39.6%
JHU_IDD-CovidSP,285550,303020.9,320986,20721.9,35436,-14714.1,-41.5%
Covid19Sim-Simulator,285550,299510.7,320986,17211.7,35436,-18224.3,-51.4%
WalmartLabsML-LogForecasting,285550,291988.6,320986,9689.6,35436,-25746.4,-72.7%
CMU-TimeSeries,285550,,320986,,35436,,
Google_Harvard-CPF,285550,,320986,,35436,,
NotreDame-FRED,285550,,320986,,35436,,
UCSB-ACTS,285550,,320986,,35436,,
Wadhwani_AI-BayesOpt,285550,,320986,,35436,,
