,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,218.5,128.0,375.8,0.6,66.2,236.0,2607.1
CMU-TimeSeries,51,243.7,134.0,380.6,2.0,67.5,242.5,2132.0
Google_Harvard-CPF,51,245.8,140.8,397.5,5.9,54.3,236.5,2204.8
UMass-MechBayes,51,254.9,131.0,374.3,5.0,52.0,302.5,2413.0
USC-SI_kJalpha,51,255.0,149.0,371.4,0.0,63.0,263.5,2362.0
COVIDhub-ensemble,51,256.8,112.0,460.0,3.0,60.0,239.5,2816.0
Karlen-pypm,51,268.9,133.5,429.7,0.7,32.8,212.1,1894.3
MSRA-DeepST,50,270.4,133.9,455.2,1.5,64.0,248.9,2714.2
Caltech-CS156,51,282.0,165.3,454.7,1.3,50.2,300.4,2607.6
OliverWyman-Navigator,51,290.1,177.8,467.1,2.0,55.4,280.4,2816.3
JCB-PRM,51,304.3,138.7,509.3,5.3,61.7,275.1,2732.8
SteveMcConnell-CovidComplete,51,313.7,146.0,463.9,7.0,35.5,309.5,2488.0
CU-select,51,319.2,173.0,434.4,5.0,36.5,376.5,1929.0
JHU_CSSE-DECOM,51,322.3,234.0,401.2,4.0,90.5,364.5,2487.0
IowaStateLW-STEM,49,326.5,178.0,494.3,4.5,64.5,375.5,2903.0
UCSD_NEU-DeepGLEAM,50,331.5,170.9,520.6,1.9,97.6,304.6,2860.6
MOBS-GLEAM_COVID,50,339.8,192.8,525.9,3.3,96.5,309.8,2880.4
GT-DeepCOVID,48,349.0,184.9,479.4,2.4,63.5,362.2,2554.1
UA-EpiCovDA,51,354.8,115.0,568.6,3.0,26.5,416.0,3133.0
MIT_CritData-GBCF,51,357.7,160.0,545.9,4.0,48.0,431.0,2701.0
BPagano-RtDriven,51,364.4,184.3,498.2,1.3,105.3,443.9,2811.3
JHU_IDD-CovidSP,51,364.6,230.5,427.4,2.0,86.3,398.8,1778.6
IHME-CurveFit,51,369.8,206.1,528.8,7.9,71.6,405.4,2830.6
LANL-GrowthRate,51,384.2,140.5,574.1,9.0,75.5,429.0,3171.5
UCLA-SuEIR,51,416.8,224.1,581.4,9.9,100.3,457.6,3057.5
Baseline,51,433.2,201.0,617.3,5.6,83.4,519.3,3444.1
COVIDhub-baseline,51,443.9,250.2,626.8,12.0,78.0,513.3,3432.6
CEID-Walk,51,447.1,239.1,647.7,8.3,74.7,516.3,3500.5
Covid19Sim-Simulator,51,452.7,213.1,705.4,5.4,80.3,415.8,3965.1
CovidAnalytics-DELPHI,51,460.9,171.0,675.2,3.0,54.0,590.5,2847.0
UCSB-ACTS,51,462.6,178.3,681.5,7.9,81.3,475.9,3015.8
DDS-NBDS,51,470.8,230.0,691.9,6.3,78.8,488.7,3540.1
JHUAPL-Bucky,51,472.2,233.4,924.3,5.1,117.9,456.3,5924.4
UT-Mobility,51,497.7,292.0,587.3,1.0,114.0,647.2,3133.0
RobertWalraven-ESG,51,503.7,208.1,721.5,4.8,82.5,567.3,3086.3
UMich-RidgeTfReg,50,521.8,334.4,685.9,3.7,104.2,598.1,3682.1
Columbia_UNC-SurvCon,51,554.2,256.0,698.2,3.0,65.0,688.0,2852.0
NotreDame-mobility,51,606.5,388.7,664.3,25.5,180.6,734.7,2586.8
PSI-DRAFT,51,637.5,305.0,843.0,5.0,84.5,702.5,3991.0
TTU-squider,51,657.4,258.6,1029.9,9.1,98.8,642.7,5278.4
epiforecasts-ensemble1,47,767.7,231.0,1421.0,2.0,79.5,619.0,7056.0
WalmartLabsML-LogForecasting,51,955.4,584.4,1001.0,30.4,338.1,1248.2,4104.6
USACE-ERDC_SEIR,51,1217.9,468.7,1872.3,6.6,150.9,1026.6,7707.3
