,mean_rank
USACE-ERDC_SEIR,4.2
JHUAPL-Bucky,4.5
IHME-CurveFit,4.9
Covid19Sim-Simulator,4.9
JCB-PRM,5.3
USC-SI_kJalpha,5.8
BPagano-RtDriven,6.1
Columbia_UNC-SurvCon,6.3
COVIDhub-baseline,7.1
IowaStateLW-STEM,8.4
UCLA-SuEIR,9.5
WalmartLabsML-LogForecasting,11.0
