,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,483.4,210.1,770.6,2.6,67.3,500.1,4374.4
USC-SI_kJalpha,51,544.1,370.0,689.4,18.0,109.0,673.0,3375.0
BPagano-RtDriven,51,566.6,333.9,633.5,59.3,152.9,682.5,2700.6
JHUAPL-Bucky,51,589.9,298.9,785.2,5.2,143.0,772.5,4004.5
LANL-GrowthRate,51,617.8,331.0,751.5,10.0,136.5,660.0,3358.0
JCB-PRM,51,628.6,319.3,854.6,6.2,132.9,617.1,4296.7
COVIDhub-baseline,51,830.1,461.1,985.0,0.8,228.3,1037.1,4496.6
Baseline,51,845.4,485.4,985.1,29.1,244.3,1049.9,4461.6
IowaStateLW-STEM,49,854.2,525.0,1044.5,4.0,207.5,1009.0,4308.0
PSI-DRAFT,51,906.9,485.0,1064.9,0.5,183.2,1091.0,4255.5
NotreDame-mobility,51,959.6,505.7,1167.4,0.8,377.0,1029.8,5081.2
CovidAnalytics-DELPHI,51,980.0,530.0,1219.2,1.0,247.5,1017.5,4813.0
UCLA-SuEIR,51,984.1,500.4,1060.7,36.2,282.1,1229.7,4436.7
Columbia_UNC-SurvCon,51,1035.9,473.0,1262.2,11.0,141.5,1437.5,4914.0
JHU_IDD-CovidSP,51,1075.5,748.2,1143.6,14.5,366.4,1336.7,4627.6
WalmartLabsML-LogForecasting,51,1280.8,774.9,1305.3,30.1,478.8,1631.0,5221.9
