,mean_rank
Covid19Sim-Simulator,3.1
USC-SI_kJalpha,4.2
JCB-PRM,4.4
JHUAPL-Bucky,4.5
BPagano-RtDriven,5.1
Columbia_UNC-SurvCon,5.2
COVIDhub-baseline,5.5
IowaStateLW-STEM,6.2
UCLA-SuEIR,7.4
WalmartLabsML-LogForecasting,9.3
