,count,mean,median,std,min,25%,75%,max
BPagano-RtDriven,51,1042825.1,220806.0,1985945.5,2.3,36367.8,904317.5,9233740.2
Covid19Sim-Simulator,51,1155146.9,78611.9,3721143.2,146.9,16326.5,735721.1,24482382.1
USC-SI_kJalpha,51,1337361.2,146689.0,4271436.9,196.0,25862.5,584490.5,26101881.0
JHUAPL-Bucky,51,1371534.9,150257.6,3553348.4,140.0,26523.1,906712.8,21960903.3
JCB-PRM,51,1597301.8,140391.1,4397367.8,18.3,22692.0,1003871.5,28311095.1
IowaStateLW-STEM,49,2235899.0,312481.0,4739723.7,1942.4,35393.0,1405110.5,22515025.0
Baseline,51,2327537.9,238004.6,5432698.5,3.4,57136.9,1483530.6,29581167.0
COVIDhub-baseline,51,2329386.4,253227.0,5616221.0,16.0,52190.4,1426359.3,29460669.5
UCLA-SuEIR,51,3041007.4,557669.4,6614108.7,1715.1,93343.7,1955230.7,30919815.0
WalmartLabsML-LogForecasting,51,3919752.3,789975.2,7598202.3,378.8,282685.5,2865748.7,32581253.7
Columbia_UNC-SurvCon,50,6019250.1,144400.0,19243804.8,49.0,27390.5,1817129.0,96000804.0
