,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1605,1623.6,1625.1,1616.7,18.6,20.1,11.7,False,True
Argentina,11263,11190.7,10911.2,10864.5,-72.3,-351.8,-398.5,False,False
Australia,810,902.7,803.2,730.3,92.7,-6.8,-79.7,True,True
Austria,754,734.9,742.1,744.8,-19.1,-11.9,-9.2,True,True
Bangladesh,4702,4818.1,4736.1,4753.8,116.1,34.1,51.8,True,True
Belarus,744,739.1,725.0,733.7,-4.9,-19.0,-10.3,False,False
Belgium,9923,9712.0,9957.0,10259.7,-211.0,34.0,336.7,True,False
Bolivia,7297,5814.7,5715.0,5427.1,-1482.3,-1582.0,-1869.9,False,False
Brazil,131210,132126.9,132097.3,134067.3,916.9,887.3,2857.3,True,False
Bulgaria,717,739.3,719.5,649.9,22.3,2.5,-67.1,True,False
Canada,9220,9247.6,9237.1,9171.9,27.6,17.1,-48.1,True,False
Chile,11895,11972.0,11911.8,11756.0,77.0,16.8,-139.0,True,False
Colombia,22734,23164.6,22852.9,23272.5,430.6,118.9,538.5,True,False
Croatia,218,208.1,204.3,193.3,-9.9,-13.7,-24.7,False,False
Cuba,108,99.6,101.9,90.4,-8.4,-6.1,-17.6,True,False
Cyprus,22,20.0,20.9,20.6,-2.0,-1.1,-1.4,True,True
Czechia,453,443.4,443.7,437.9,-9.6,-9.3,-15.1,True,False
Denmark,630,627.7,630.9,622.7,-2.3,0.9,-7.3,True,False
Dominican Republic,1953,1892.7,1888.9,1909.2,-60.3,-64.1,-43.8,False,True
Ecuador,10864,7010.0,6924.5,18863.6,-3854.0,-3939.5,7999.6,False,False
Egypt,5627,5653.4,5616.1,5520.0,26.4,-10.9,-107.0,True,False
Estonia,64,65.9,65.4,63.1,1.9,1.4,-0.9,True,True
Finland,337,336.9,338.6,339.5,-0.1,1.6,2.5,False,False
France,30902,30783.7,30861.0,31511.2,-118.3,-41.0,609.2,True,False
Germany,9352,9346.4,9384.3,9376.0,-5.6,32.3,24.0,False,False
Greece,302,299.1,300.8,281.5,-2.9,-1.2,-20.5,True,False
Honduras,2065,2236.9,2120.0,1835.0,171.9,55.0,-230.0,True,False
Hungary,633,615.9,622.4,619.8,-17.1,-10.6,-13.2,True,True
Iceland,10,10.0,10.3,10.6,0.0,0.3,0.6,False,False
Indonesia,8650,8574.3,8486.6,8138.7,-75.7,-163.4,-511.3,False,False
Iran,23029,22983.0,23008.5,23856.5,-46.0,-20.5,827.5,True,False
Ireland,1783,1777.0,1787.2,1783.6,-6.0,4.2,0.6,True,True
Israel,1103,1076.9,1082.8,1161.1,-26.1,-20.2,58.1,True,False
Italy,35603,35551.3,35613.4,35532.3,-51.7,10.4,-70.7,True,False
Japan,1441,1465.1,1435.6,1426.0,24.1,-5.4,-15.0,True,True
Kuwait,558,557.9,561.0,562.2,-0.1,3.0,4.2,False,False
Latvia,35,35.9,35.7,33.8,0.9,0.7,-1.2,True,False
Lithuania,86,89.7,89.8,83.7,3.7,3.8,-2.3,False,True
Luxembourg,124,124.0,128.2,128.6,0.0,4.2,4.6,False,False
Malaysia,128,127.9,128.4,123.4,-0.1,0.4,-4.6,False,False
Malta,15,15.7,14.5,10.5,0.7,-0.5,-4.5,True,False
Mexico,70604,70988.6,70489.6,70801.3,384.6,-114.4,197.3,True,True
Moldova,1117,1088.6,1080.0,1086.0,-28.4,-37.0,-31.0,False,False
Morocco,1553,1525.1,1503.4,1667.2,-27.9,-49.6,114.2,False,False
Netherlands,6291,6302.1,6307.2,6395.5,11.1,16.2,104.5,False,False
Nigeria,1078,1033.4,1064.2,1061.5,-44.6,-13.8,-16.5,True,True
Norway,265,264.0,268.2,270.7,-1.0,3.2,5.7,False,False
Pakistan,6379,6369.7,6432.5,6480.9,-9.3,53.5,101.9,False,False
Panama,2155,2186.3,2172.2,2176.7,31.3,17.2,21.7,True,True
Peru,30470,30750.1,30746.0,41408.0,280.1,276.0,10938.0,True,False
Philippines,4292,4489.4,4425.8,4518.1,197.4,133.8,226.1,True,False
Poland,2182,2177.9,2175.5,2179.5,-4.1,-6.5,-2.5,False,True
Portugal,1860,1861.7,1856.7,1867.1,1.7,-3.3,7.1,False,False
Romania,4127,4146.3,4101.1,4088.8,19.3,-25.9,-38.2,False,False
Russia,18426,18352.4,18210.5,18301.6,-73.6,-215.5,-124.4,False,False
Saudi Arabia,4240,4280.4,4217.9,4349.6,40.4,-22.1,109.6,True,False
Serbia,731,735.1,754.0,744.9,4.1,23.0,13.9,False,False
Slovakia,38,33.0,34.5,35.6,-5.0,-3.5,-2.4,True,True
Slovenia,135,136.7,136.7,132.1,1.7,1.7,-2.9,True,False
South Africa,15427,15827.6,15791.2,15718.7,400.6,364.2,291.7,True,True
South Korea,358,351.9,342.9,320.7,-6.1,-15.1,-37.3,False,False
Spain,29747,29332.3,29407.7,29787.6,-414.7,-339.3,40.6,True,True
Sweden,5846,5830.3,5849.5,5943.6,-15.7,3.5,97.6,True,False
Switzerland,2020,2012.4,2020.4,2018.6,-7.6,0.4,-1.4,True,True
Turkey,6999,6706.7,6653.2,6608.6,-292.3,-345.8,-390.4,False,False
Ukraine,3206,3061.6,3081.0,2994.8,-144.4,-125.0,-211.2,True,False
United Arab Emirates,399,395.0,396.6,400.5,-4.0,-2.4,1.5,True,True
United Kingdom,41712,41717.9,41781.4,57403.6,5.9,69.4,15691.6,False,False
