,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1605,1533.6,1700.0,2627.9,-71.4,95.0,1022.9,False,False
Argentina,11263,4838.7,5586.0,9337.2,-6424.3,-5677.0,-1925.8,True,True
Australia,810,125.7,187.0,106.5,-684.3,-623.0,-703.5,True,False
Austria,754,725.7,770.0,1141.4,-28.3,16.0,387.4,True,False
Bangladesh,4702,5009.1,4991.0,4653.7,307.1,289.0,-48.3,True,True
Belarus,744,827.1,807.0,598.8,83.1,63.0,-145.2,True,False
Belgium,9923,9879.4,9929.0,10153.9,-43.6,6.0,230.9,True,False
Bolivia,7297,5110.7,5328.0,7380.9,-2186.3,-1969.0,83.9,True,True
Brazil,131210,136163.7,125079.0,160747.0,4953.7,-6131.0,29537.0,False,False
Bulgaria,717,462.9,580.0,457.8,-254.1,-137.0,-259.2,True,False
Canada,9220,9626.1,9560.0,9722.9,406.1,340.0,502.9,True,False
Chile,11895,12922.1,9524.0,12155.7,1027.1,-2371.0,260.7,False,True
Colombia,22734,16479.7,16495.0,28829.6,-6254.3,-6239.0,6095.6,True,True
Croatia,218,172.1,183.0,122.4,-45.9,-35.0,-95.6,True,False
Cuba,108,95.9,98.0,87.2,-12.1,-10.0,-20.8,True,False
Cyprus,22,19.0,24.0,17.6,-3.0,2.0,-4.4,True,False
Czechia,453,387.4,411.0,435.1,-65.6,-42.0,-17.9,True,True
Denmark,630,635.6,641.0,683.0,5.6,11.0,53.0,False,False
Dominican Republic,1953,1809.3,2553.0,2070.5,-143.7,600.0,117.5,False,True
Ecuador,10864,7403.0,7370.0,17232.8,-3461.0,-3494.0,6368.8,False,False
Egypt,5627,8419.4,7955.0,11736.1,2792.4,2328.0,6109.1,True,False
Estonia,64,69.0,79.0,71.3,5.0,15.0,7.3,False,False
Finland,337,329.0,356.0,322.3,-8.0,19.0,-14.7,False,False
France,30902,30990.1,30578.0,31907.3,88.1,-324.0,1005.3,False,False
Germany,9352,9496.1,9404.0,10041.6,144.1,52.0,689.6,True,False
Greece,302,201.9,212.0,197.2,-100.1,-90.0,-104.8,True,False
Honduras,2065,1969.7,2660.0,4843.2,-95.3,595.0,2778.2,False,False
Hungary,633,648.1,678.0,647.1,15.1,45.0,14.1,False,True
Iceland,10,10.0,12.0,11.9,0.0,2.0,1.9,False,False
Indonesia,8650,7458.9,9026.0,10819.2,-1191.1,376.0,2169.2,True,False
Iran,23029,23971.3,23690.0,28849.7,942.3,661.0,5820.7,True,False
Ireland,1783,1790.3,1806.0,1904.9,7.3,23.0,121.9,False,False
Israel,1103,636.6,938.0,902.8,-466.4,-165.0,-200.2,True,True
Italy,35603,35777.7,35588.0,36630.3,174.7,-15.0,1027.3,True,False
Japan,1441,1036.1,1233.0,997.3,-404.9,-208.0,-443.7,True,False
Kuwait,558,584.9,552.0,661.7,26.9,-6.0,103.7,True,False
Latvia,35,30.0,35.0,29.9,-5.0,0.0,-5.1,True,False
Lithuania,86,79.0,98.0,82.7,-7.0,12.0,-3.3,False,True
Luxembourg,124,119.9,127.0,127.4,-4.1,3.0,3.4,True,True
Malaysia,128,130.9,145.0,123.1,2.9,17.0,-4.9,False,False
Malta,15,9.0,11.0,7.8,-6.0,-4.0,-7.2,True,False
Mexico,70604,73685.1,71170.0,76418.9,3081.1,566.0,5814.9,True,False
Moldova,1117,1146.9,1091.0,1009.7,29.9,-26.0,-107.3,True,False
Netherlands,6291,6244.6,6268.0,6370.6,-46.4,-23.0,79.6,True,False
Nigeria,1078,1581.4,1698.0,1385.9,503.4,620.0,307.9,False,True
Norway,265,260.9,266.0,255.8,-4.1,1.0,-9.2,True,False
Panama,2155,2343.9,2495.0,2811.8,188.9,340.0,656.8,False,False
Peru,30470,23216.0,21012.0,35767.6,-7254.0,-9458.0,5297.6,False,True
Philippines,4292,3633.1,2652.0,2801.4,-658.9,-1640.0,-1490.6,False,False
Poland,2182,2049.3,2159.0,2145.5,-132.7,-23.0,-36.5,True,True
Portugal,1860,2067.4,2058.0,1892.5,207.4,198.0,32.5,True,True
Romania,4127,3070.9,3260.0,4330.3,-1056.1,-867.0,203.3,True,True
Russia,18426,21707.4,19711.0,15322.9,3281.4,1285.0,-3103.1,True,True
Serbia,731,1119.3,1859.0,1551.5,388.3,1128.0,820.5,False,False
Slovakia,38,28.0,33.0,29.2,-10.0,-5.0,-8.8,True,True
Slovenia,135,111.0,118.0,126.9,-24.0,-17.0,-8.1,True,True
South Korea,358,333.3,326.0,291.1,-24.7,-32.0,-66.9,False,False
Spain,29747,28562.4,28874.0,29975.6,-1184.6,-873.0,228.6,True,True
Sweden,5846,6464.9,5919.0,6422.2,618.9,73.0,576.2,True,True
Switzerland,2020,1994.6,2031.0,2078.5,-25.4,11.0,58.5,True,False
Turkey,6999,6585.3,6498.0,6195.7,-413.7,-501.0,-803.3,False,False
Ukraine,3206,2595.7,2471.0,2029.4,-610.3,-735.0,-1176.6,False,False
United Arab Emirates,399,421.6,415.0,426.1,22.6,16.0,27.1,True,False
United Kingdom,41712,50209.4,48176.0,51547.4,8497.4,6464.0,9835.4,True,False
