,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1605,1646.9,1680.4,1689.6,41.9,75.4,84.6,False,False
Argentina,11263,9259.1,10004.0,10480.4,-2003.9,-1259.0,-782.6,True,True
Australia,810,759.9,785.7,1086.9,-50.1,-24.3,276.9,True,False
Austria,754,735.6,750.5,738.5,-18.4,-3.5,-15.5,True,True
Bangladesh,4702,4589.0,4387.5,5139.5,-113.0,-314.5,437.5,False,False
Belarus,744,684.1,692.0,737.0,-59.9,-52.0,-7.0,True,True
Belgium,9923,10003.1,10090.2,10244.5,80.1,167.2,321.5,False,False
Bolivia,7297,6005.4,5751.7,6677.6,-1291.6,-1545.3,-619.4,False,True
Brazil,131210,134781.9,135078.6,150018.3,3571.9,3868.6,18808.3,False,False
Bulgaria,717,733.6,704.7,767.3,16.6,-12.3,50.3,True,False
Canada,9220,9212.6,9191.7,9158.8,-7.4,-28.3,-61.2,False,False
Chile,11895,12355.0,11853.7,12884.7,460.0,-41.3,989.7,True,False
Colombia,22734,23488.9,23394.4,25743.7,754.9,660.4,3009.7,True,False
Croatia,218,195.9,211.6,203.2,-22.1,-6.4,-14.8,True,True
Cuba,108,92.9,103.3,87.3,-15.1,-4.7,-20.7,True,False
Cyprus,22,19.0,21.6,19.3,-3.0,-0.4,-2.7,True,True
Czechia,453,419.1,443.8,468.2,-33.9,-9.2,15.2,True,True
Denmark,630,626.7,650.3,642.0,-3.3,20.3,12.0,False,False
Dominican Republic,1953,1945.3,1865.3,2103.1,-7.7,-87.7,150.1,False,False
Ecuador,10864,6825.4,6828.3,20345.7,-4038.6,-4035.7,9481.7,True,False
Egypt,5627,5708.4,5588.5,5794.1,81.4,-38.5,167.1,True,False
Estonia,64,63.0,66.1,63.2,-1.0,2.1,-0.8,False,True
Finland,337,340.7,344.3,328.2,3.7,7.3,-8.8,False,False
France,30902,30613.6,30766.4,31669.5,-288.4,-135.6,767.5,True,False
Germany,9352,9435.1,9600.6,9373.9,83.1,248.6,21.9,False,True
Greece,302,231.4,247.4,221.8,-70.6,-54.6,-80.2,True,False
Honduras,2065,2068.1,2222.6,3427.2,3.1,157.6,1362.2,False,False
Hungary,633,626.3,631.8,595.4,-6.7,-1.2,-37.6,True,False
Iceland,10,10.0,11.0,10.5,0.0,1.0,0.5,False,False
Indonesia,8650,8088.4,8330.0,7906.7,-561.6,-320.0,-743.3,True,False
Iran,23029,24435.3,23742.9,27165.9,1406.3,713.9,4136.9,True,False
Ireland,1783,1815.7,1809.8,1869.3,32.7,26.8,86.3,True,False
Israel,1103,910.9,922.0,1130.1,-192.1,-181.0,27.1,True,True
Italy,35603,35452.7,35574.8,35917.8,-150.3,-28.2,314.8,True,False
Japan,1441,1212.1,1246.6,1050.0,-228.9,-194.4,-391.0,True,False
Kuwait,558,580.0,599.0,702.1,22.0,41.0,144.1,False,False
Latvia,35,32.0,34.8,32.2,-3.0,-0.2,-2.8,True,True
Lithuania,86,85.9,86.9,78.9,-0.1,0.9,-7.1,False,False
Luxembourg,124,134.6,147.1,129.8,10.6,23.1,5.8,False,True
Malaysia,128,125.0,132.1,126.3,-3.0,4.1,-1.7,False,True
Malta,15,9.0,10.1,9.3,-6.0,-4.9,-5.7,True,True
Mexico,70604,74407.7,74232.9,72373.2,3803.7,3628.9,1769.2,True,True
Moldova,1117,1107.3,1083.4,1170.5,-9.7,-33.6,53.5,False,False
Morocco,1553,1061.4,1372.6,2787.0,-491.6,-180.4,1234.0,True,False
Netherlands,6291,6221.7,6303.4,6327.2,-69.3,12.4,36.2,True,True
Nigeria,1078,1221.9,1156.7,1068.9,143.9,78.7,-9.1,True,True
Norway,265,260.9,268.1,255.4,-4.1,3.1,-9.6,True,False
Pakistan,6379,6596.9,6736.9,6614.6,217.9,357.9,235.6,False,False
Panama,2155,2455.0,2382.2,2460.5,300.0,227.2,305.5,True,False
Peru,30470,28153.7,27244.0,41115.8,-2316.3,-3226.0,10645.8,False,False
Philippines,4292,3294.9,3441.2,4442.2,-997.1,-850.8,150.2,True,True
Poland,2182,2176.1,2244.2,2248.0,-5.9,62.2,66.0,False,False
Portugal,1860,1843.4,1866.6,1848.0,-16.6,6.6,-12.0,True,True
Romania,4127,4094.0,4512.1,4006.5,-33.0,385.1,-120.5,False,False
Russia,18426,18783.9,18436.1,18670.7,357.9,10.1,244.7,True,True
Saudi Arabia,4240,4381.3,4043.3,3775.6,141.3,-196.7,-464.4,False,False
Serbia,731,888.7,875.8,809.7,157.7,144.8,78.7,True,True
Slovakia,38,40.7,37.5,29.0,2.7,-0.5,-9.0,True,False
Slovenia,135,161.0,149.3,140.1,26.0,14.3,5.1,True,True
South Africa,15427,20326.3,18913.9,19979.9,4899.3,3486.9,4552.9,True,True
South Korea,358,324.4,327.6,307.3,-33.6,-30.4,-50.7,True,False
Spain,29747,28784.7,29208.3,29042.0,-962.3,-538.7,-705.0,True,True
Sweden,5846,5860.1,5892.2,6045.8,14.1,46.2,199.8,False,False
Switzerland,2020,2010.3,2017.7,2023.9,-9.7,-2.3,3.9,True,True
Turkey,6999,6407.4,6513.6,6383.9,-591.6,-485.4,-615.1,True,False
Ukraine,3206,2779.9,3073.0,2647.6,-426.1,-133.0,-558.4,True,False
United Arab Emirates,399,386.1,392.0,382.7,-12.9,-7.0,-16.3,True,False
United Kingdom,41712,48470.7,48888.8,48965.1,6758.7,7176.8,7253.1,False,False
