,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1605,1603.1,1607.3,1605.4,-1.9,2.3,0.4,False,True
Argentina,11263,11060.7,10974.0,12113.9,-202.3,-289.0,850.9,False,False
Australia,810,856.3,852.8,802.9,46.3,42.8,-7.1,True,True
Austria,754,738.6,739.5,728.1,-15.4,-14.5,-25.9,True,False
Bangladesh,4702,4677.0,4677.0,4782.2,-25.0,-25.0,80.2,False,False
Belarus,744,741.0,740.3,788.6,-3.0,-3.7,44.6,False,False
Belgium,9923,9918.1,9924.8,9930.7,-4.9,1.8,7.7,True,False
Bolivia,7297,5768.3,5733.4,5851.8,-1528.7,-1563.6,-1445.2,False,True
Brazil,131210,131640.3,131601.2,131806.7,430.3,391.2,596.7,True,False
Bulgaria,717,730.0,724.6,742.2,13.0,7.6,25.2,True,False
Canada,9220,9219.7,9222.3,9147.6,-0.3,2.3,-72.4,False,False
Chile,11895,11890.3,11893.8,12021.3,-4.7,-1.2,126.3,True,False
China,4734,4736.9,4736.5,4753.2,2.9,2.5,19.2,True,False
Colombia,22734,23168.3,23047.3,23343.7,434.3,313.3,609.7,True,False
Croatia,218,210.0,209.3,200.3,-8.0,-8.7,-17.7,False,False
Cuba,108,107.0,106.0,98.4,-1.0,-2.0,-9.6,False,False
Cyprus,22,21.9,21.7,20.1,-0.1,-0.3,-1.9,False,False
Czechia,453,447.1,447.1,441.2,-5.9,-5.9,-11.8,False,False
Denmark,630,629.6,629.7,624.3,-0.4,-0.3,-5.7,True,False
Dominican Republic,1953,1985.6,1964.6,1822.9,32.6,11.6,-130.1,True,False
Ecuador,10864,6868.9,6872.0,18608.7,-3995.1,-3992.0,7744.7,True,False
Egypt,5627,5642.3,5631.1,5626.0,15.3,4.1,-1.0,True,True
Estonia,64,64.0,64.5,64.7,0.0,0.5,0.7,False,False
Finland,337,336.9,337.3,336.3,-0.1,0.3,-0.7,False,False
France,30902,30832.0,30829.8,31198.8,-70.0,-72.2,296.8,False,False
Germany,9352,9355.7,9360.9,9310.8,3.7,8.9,-41.2,False,False
Greece,302,302.9,302.2,288.9,0.9,0.2,-13.1,True,False
Honduras,2065,2134.7,2124.7,2414.9,69.7,59.7,349.9,True,False
Hungary,633,632.6,631.2,619.6,-0.4,-1.8,-13.4,False,False
Iceland,10,10.0,10.1,10.6,0.0,0.1,0.6,False,False
India,78586,77790.3,77835.2,77347.0,-795.7,-750.8,-1239.0,True,False
Indonesia,8650,8609.6,8586.0,8748.2,-40.4,-64.0,98.2,False,False
Iran,23029,23005.3,22997.2,22938.9,-23.7,-31.8,-90.1,False,False
Ireland,1783,1777.0,1780.5,1779.0,-6.0,-2.5,-4.0,True,True
Israel,1103,1104.7,1098.1,1117.4,1.7,-4.9,14.4,False,False
Italy,35603,35595.9,35598.6,35472.3,-7.1,-4.4,-130.7,True,False
Japan,1441,1435.4,1434.6,1437.0,-5.6,-6.4,-4.0,False,True
Kuwait,558,556.0,557.3,547.9,-2.0,-0.7,-10.1,True,False
Latvia,35,35.9,35.8,34.7,0.9,0.8,-0.3,True,True
Lithuania,86,86.0,86.9,90.1,0.0,0.9,4.1,False,False
Luxembourg,124,124.0,125.4,125.9,0.0,1.4,1.9,False,False
Malaysia,128,129.7,129.5,123.4,1.7,1.5,-4.6,True,False
Malta,15,15.7,16.1,12.2,0.7,1.1,-2.8,False,False
Mexico,70604,70472.3,70537.6,70424.1,-131.7,-66.4,-179.9,True,False
Moldova,1117,1123.9,1118.1,1111.4,6.9,1.1,-5.6,True,True
Morocco,1553,1575.3,1566.2,1577.5,22.3,13.2,24.5,True,False
Netherlands,6291,6298.4,6297.0,6338.5,7.4,6.0,47.5,True,False
Nigeria,1078,1094.7,1088.7,1037.7,16.7,10.7,-40.3,True,False
Norway,265,264.0,265.5,262.1,-1.0,0.5,-2.9,True,False
Pakistan,6379,6393.9,6399.3,6379.7,14.9,20.3,0.7,False,True
Panama,2155,2164.0,2162.9,2170.5,9.0,7.9,15.5,True,False
Peru,30470,30612.7,30597.3,41607.3,142.7,127.3,11137.3,True,False
Philippines,4292,4179.3,4239.6,4138.2,-112.7,-52.4,-153.8,True,False
Poland,2182,2194.6,2189.6,2193.7,12.6,7.6,11.7,True,True
Portugal,1860,1858.0,1857.1,1858.9,-2.0,-2.9,-1.1,False,True
Romania,4127,4163.0,4148.1,4124.6,36.0,21.1,-2.4,True,True
Russia,18426,18387.7,18359.5,18308.1,-38.3,-66.5,-117.9,False,False
Saudi Arabia,4240,4261.9,4246.7,4259.3,21.9,6.7,19.3,True,True
Serbia,731,735.1,741.3,729.2,4.1,10.3,-1.8,False,True
Slovakia,38,40.4,39.7,34.1,2.4,1.7,-3.9,True,False
Slovenia,135,136.7,136.7,138.5,1.7,1.7,3.5,False,False
South Africa,15427,15627.0,15603.4,15465.8,200.0,176.4,38.8,True,True
South Korea,358,346.3,346.2,320.7,-11.7,-11.8,-37.3,False,False
Spain,29747,29766.9,29598.4,30144.0,19.9,-148.6,397.0,False,False
Sweden,5846,5847.0,5843.0,5936.4,1.0,-3.0,90.4,False,False
Switzerland,2020,2019.9,2019.5,2002.1,-0.1,-0.5,-17.9,False,False
Turkey,6999,6970.4,6867.7,6645.2,-28.6,-131.3,-353.8,False,False
Ukraine,3206,3174.9,3175.9,3062.6,-31.1,-30.1,-143.4,True,False
United Arab Emirates,399,393.1,394.0,402.4,-5.9,-5.0,3.4,True,True
