,count,mean,median,std,min,25%,75%,max
SteveMcConnell-CovidComplete,51,35.8,18.0,47.7,0.0,8.0,40.0,242.0
UMass-MechBayes,51,37.1,19.0,49.3,0.0,8.5,43.5,250.0
COVIDhub-ensemble,51,41.1,20.0,50.3,0.0,11.0,54.5,250.0
JCB-PRM,51,43.0,24.1,50.2,0.0,10.1,61.5,231.8
Karlen-pypm,51,44.0,19.7,58.3,0.3,6.3,50.9,240.2
LNQ-ens1,51,44.1,24.5,47.8,0.0,14.0,52.6,204.8
USC-SI_kJalpha,51,46.1,22.0,62.9,0.0,12.0,44.5,283.0
MSRA-DeepST,50,48.1,24.3,59.8,0.1,7.2,48.7,247.8
OliverWyman-Navigator,51,49.3,23.6,70.3,0.0,11.4,59.6,373.4
GT-DeepCOVID,49,49.3,21.9,66.3,0.5,6.8,57.1,309.9
MIT_CritData-GBCF,51,49.7,22.0,69.4,1.0,12.5,63.0,381.0
CMU-TimeSeries,51,50.7,27.0,67.3,0.0,8.0,62.5,279.0
CEID-Walk,51,51.1,23.5,66.4,0.0,9.5,72.0,281.2
IowaStateLW-STEM,49,52.2,26.0,64.3,0.0,11.5,66.0,300.0
COVIDhub-baseline,51,52.8,23.7,68.5,0.0,10.0,74.0,292.5
JHUAPL-Bucky,51,52.9,28.0,62.5,0.2,11.4,77.7,303.3
Baseline,51,53.3,21.4,68.8,0.0,11.5,60.1,279.6
Columbia_UNC-SurvCon,51,54.2,34.0,61.9,0.4,10.8,68.5,304.2
Google_Harvard-CPF,51,55.0,26.6,71.6,0.5,6.6,81.4,254.7
UT-Mobility,51,55.7,30.0,80.5,0.0,11.0,73.0,511.0
IQVIA_ACOE-STAN,49,57.3,34.0,69.3,1.0,13.0,69.5,309.0
JHU_IDD-CovidSP,51,57.4,42.0,65.6,0.5,9.7,72.2,273.5
UA-EpiCovDA,51,58.9,29.0,96.7,0.0,12.0,60.5,601.0
CovidAnalytics-DELPHI,51,59.0,27.0,70.0,0.0,13.5,83.5,288.0
UCSD_NEU-DeepGLEAM,50,61.7,30.6,79.5,0.1,12.1,62.5,349.4
MOBS-GLEAM_COVID,50,62.2,34.3,79.4,0.1,14.9,63.5,340.4
CU-select,51,63.1,33.0,91.1,1.0,12.0,90.5,582.0
LANL-GrowthRate,51,63.3,32.7,83.5,0.1,7.8,85.9,419.2
epiforecasts-ensemble1,47,63.8,24.0,86.5,1.3,11.0,77.0,372.0
DDS-NBDS,51,65.0,29.2,83.0,1.0,9.7,80.0,348.8
UMich-RidgeTfReg,50,65.1,36.7,87.9,2.2,9.4,71.4,365.8
UCLA-SuEIR,51,71.7,39.7,76.0,0.1,15.0,106.1,295.9
BPagano-RtDriven,51,71.8,34.2,96.4,1.0,15.5,87.1,507.3
PSI-DRAFT,51,76.9,41.0,101.2,0.0,16.5,85.0,500.0
NotreDame-mobility,51,79.5,34.4,97.7,0.8,13.6,134.7,533.6
RobertWalraven-ESG,51,94.6,62.2,109.6,0.0,30.9,123.1,697.7
Covid19Sim-Simulator,51,95.2,51.1,102.2,0.2,16.5,147.6,448.9
USACE-ERDC_SEIR,51,129.9,60.0,190.6,1.0,25.5,128.1,922.0
WalmartLabsML-LogForecasting,51,133.6,74.4,194.2,0.1,28.3,166.6,1167.0
TTU-squider,51,343.6,169.4,557.3,0.9,61.4,396.5,2929.8
