,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,44.0,19.7,56.2,0.8,7.3,53.5,216.3
OliverWyman-Navigator,51,55.7,28.5,68.4,0.0,9.8,85.2,377.8
Karlen-pypm,51,57.4,27.4,70.8,0.1,11.5,80.6,284.7
UMass-MechBayes,51,59.8,24.0,84.8,0.0,10.0,72.5,398.0
COVIDhub-ensemble,51,62.5,26.0,76.2,0.0,15.5,79.0,330.0
COVIDhub-baseline,51,62.6,28.1,82.5,0.2,14.4,64.9,367.8
Baseline,51,62.8,32.3,78.5,0.0,15.8,70.1,349.7
UT-Mobility,51,64.6,39.5,87.5,0.0,11.0,72.5,394.0
CEID-Walk,51,64.9,31.8,86.4,0.0,12.1,59.8,409.4
USC-SI_kJalpha,51,66.1,26.0,88.7,0.0,12.5,97.0,383.0
CMU-TimeSeries,49,66.2,32.0,72.8,0.0,17.0,86.5,267.0
LNQ-ens1,51,66.3,35.2,76.6,0.0,18.3,74.5,306.9
JHU_CSSE-DECOM,50,68.4,48.0,72.8,0.9,15.7,85.2,327.2
JCB-PRM,51,69.6,37.7,78.6,0.0,21.2,102.1,322.1
SteveMcConnell-CovidComplete,51,70.6,32.0,89.2,0.0,14.5,97.0,366.0
MIT_CritData-GBCF,51,72.0,29.0,92.4,1.0,16.5,104.0,483.0
UA-EpiCovDA,51,76.0,47.0,114.1,1.0,19.0,88.5,767.0
JHU_IDD-CovidSP,51,81.9,50.4,92.2,1.2,15.9,106.9,360.2
GT-DeepCOVID,46,85.1,48.4,104.5,0.4,18.0,111.3,419.9
IowaStateLW-STEM,49,86.2,39.0,105.4,0.0,18.0,114.0,409.0
UCLA-SuEIR,51,87.1,45.2,97.4,0.2,27.0,105.9,448.4
BPagano-RtDriven,51,87.2,62.8,91.9,0.3,14.4,112.5,353.1
Covid19Sim-Simulator,51,87.8,46.9,100.7,0.4,20.7,133.2,418.4
UMich-RidgeTfReg,50,88.7,35.6,126.5,0.7,11.6,90.2,573.3
JHUAPL-Bucky,51,89.3,43.3,107.2,0.2,20.1,121.5,570.7
NotreDame-mobility,51,90.0,52.3,100.5,0.4,7.5,136.9,355.9
CovidAnalytics-DELPHI,51,92.8,56.0,107.0,1.0,20.0,143.0,507.0
CU-select,51,94.9,50.0,130.6,1.0,15.0,140.0,694.0
UCSD_NEU-DeepGLEAM,50,97.5,40.6,157.3,0.1,22.0,86.8,796.8
MOBS-GLEAM_COVID,50,98.7,42.9,157.5,0.3,25.1,89.1,768.2
Columbia_UNC-SurvCon,51,109.4,55.0,197.7,0.0,23.0,129.5,1332.0
DDS-NBDS,51,109.9,62.3,158.6,0.6,15.7,127.5,793.4
LANL-GrowthRate,51,114.2,57.6,157.1,1.4,18.0,141.3,786.2
PSI-DRAFT,51,115.2,73.0,125.6,0.0,23.5,157.0,493.0
Google_Harvard-CPF,51,117.5,60.6,146.0,2.1,18.5,139.1,657.5
RobertWalraven-ESG,51,128.0,93.0,124.9,0.0,39.9,159.5,526.1
WalmartLabsML-LogForecasting,51,178.3,104.8,223.3,0.1,26.5,212.3,1176.0
epiforecasts-ensemble1,47,189.8,83.0,281.4,1.0,38.5,238.0,1375.0
TTU-squider,51,312.2,174.9,538.0,1.4,55.4,388.8,3722.7
