,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,113.1,58.4,165.3,0.0,14.8,136.6,968.1
JHU_IDD-CovidSP,51,114.9,108.9,128.0,1.2,33.3,156.2,800.5
USC-SI_kJalpha,51,126.7,62.0,161.4,0.0,15.0,167.5,678.0
Karlen-pypm,51,135.5,59.2,229.2,0.8,19.4,148.0,1505.1
YYG-ParamSearch,51,136.4,61.6,173.8,2.4,16.6,192.0,811.5
UCLA-SuEIR,51,149.6,73.4,162.0,0.1,28.4,196.2,613.2
Baseline,51,156.6,77.7,195.9,0.0,26.0,205.7,840.7
Covid19Sim-Simulator,51,159.2,91.8,176.5,1.1,36.1,230.2,740.5
IowaStateLW-STEM,49,170.5,87.0,205.8,1.0,32.0,245.0,1130.0
PSI-DRAFT,51,175.4,94.0,217.4,0.0,35.5,266.5,1070.0
CovidAnalytics-DELPHI,51,186.0,113.0,198.6,0.0,33.5,298.0,918.0
JHUAPL-Bucky,51,186.7,88.6,351.5,1.0,33.1,176.7,2306.9
IHME-CurveFit,51,188.7,78.4,235.4,0.6,33.9,294.4,992.9
LANL-GrowthRate,51,191.0,110.3,195.7,0.5,48.9,289.2,829.3
NotreDame-mobility,51,208.8,89.1,324.6,2.8,20.4,274.4,1859.2
WalmartLabsML-LogForecasting,51,278.4,164.4,309.3,0.1,54.1,382.3,1265.8
RobertWalraven-ESG,51,309.3,140.3,444.9,0.0,71.6,378.6,2402.1
USACE-ERDC_SEIR,51,312.1,130.7,416.3,0.4,41.6,384.2,1464.0
MITCovAlliance-SIR,51,341.5,184.5,639.7,6.3,47.4,274.8,4118.2
Columbia_UNC-SurvCon,51,489.8,126.0,1589.7,0.0,27.0,343.5,10984.0
