,count,mean,median,std,min,25%,75%,max
UCLA-SuEIR,51,55596.1,5798.7,112648.6,0.5,1236.6,45491.7,578064.9
JHU_IDD-CovidSP,51,56911.4,6650.9,182708.7,3.0,1871.9,25684.0,1244741.9
IowaStateLW-STEM,49,69428.0,7744.0,168893.0,0.0,1332.5,40009.0,1014049.0
Baseline,51,75795.2,6724.0,177145.4,0.0,646.9,55840.0,789813.1
JCB-PRM,51,77862.0,5633.9,285233.5,0.0,372.9,27107.3,1912065.4
USC-SI_kJalpha,51,79096.9,7921.0,185023.4,0.0,1025.0,40242.5,876096.0
Covid19Sim-Simulator,51,83670.1,4120.9,249724.4,0.1,619.9,21765.1,1159821.7
CovidAnalytics-DELPHI,51,100265.4,13456.0,212625.7,0.0,1522.0,80114.0,1110916.0
YYG-ParamSearch,51,121648.9,7395.4,459914.8,2.3,1049.9,68025.5,3166709.7
LANL-GrowthRate,51,151016.8,22412.8,358238.9,2.4,4484.4,130369.3,1966736.9
PSI-DRAFT,51,158339.0,12321.0,438689.7,0.0,3092.5,110247.1,2405601.0
NotreDame-mobility,51,177362.1,17874.9,425645.9,2.8,2570.2,166779.0,2611846.9
WalmartLabsML-LogForecasting,51,252376.6,36400.6,541608.8,0.0,5266.7,269453.9,3080113.2
JHUAPL-Bucky,51,318704.1,9811.1,1284508.4,0.5,1382.2,96829.2,8868933.7
USACE-ERDC_SEIR,51,327249.1,17248.9,777431.3,0.8,2219.4,290367.3,3794222.5
Columbia_UNC-SurvCon,51,342629.6,25281.0,1047002.1,0.0,1332.5,145602.0,6932689.0
RobertWalraven-ESG,51,374895.2,52463.9,1257786.2,0.0,7768.4,242818.9,8649657.5
MITCovAlliance-SIR,51,671978.2,39215.2,3008036.7,7.0,2343.0,109487.1,20759186.3
