,total_deaths_2020-10-11,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
OliverWyman-Navigator,215081,225291.4,225656,10523.4,10575,-51.6,-0.5%
UCSD_NEU-DeepGLEAM,215081,225282.2,225656,10514.2,10575,-60.8,-0.6%
UMich-RidgeTfReg,215081,225448.5,225656,10680.5,10575,105.5,1.0%
Karlen-pypm,215081,225223.1,225656,10455.1,10575,-119.9,-1.1%
Columbia_UNC-SurvCon,215081,225652.9,225656,10884.9,10575,309.9,2.9%
GT-DeepCOVID,215081,225032.4,225656,10264.4,10575,-310.6,-2.9%
LNQ-ens1,215081,225005.1,225656,10237.1,10575,-337.9,-3.2%
MOBS-GLEAM_COVID,215081,224999.2,225656,10231.2,10575,-343.8,-3.3%
JCB-PRM,215081,224802.2,225656,10034.2,10575,-540.8,-5.1%
USC-SI_kJalpha,215081,224800.0,225656,10032.0,10575,-543.0,-5.1%
UA-EpiCovDA,215081,224782.0,225656,10014.0,10575,-561.0,-5.3%
UMass-MechBayes,215081,224632.0,225656,9864.0,10575,-711.0,-6.7%
DDS-NBDS,215081,224598.4,225656,9830.4,10575,-744.6,-7.0%
epiforecasts-ensemble1,215081,224595.0,225656,9827.0,10575,-748.0,-7.1%
QJHong-Encounter,215081,224548.1,225656,9780.1,10575,-794.9,-7.5%
JHUAPL-Bucky,215081,224436.9,225656,9668.9,10575,-906.1,-8.6%
CEID-Walk,215081,224415.5,225656,9647.5,10575,-927.5,-8.8%
COVIDhub-baseline,215081,224342.5,225656,9574.5,10575,-1000.5,-9.5%
COVIDhub-ensemble,215081,224341.0,225656,9573.0,10575,-1002.0,-9.5%
SteveMcConnell-CovidComplete,215081,224339.0,225656,9571.0,10575,-1004.0,-9.5%
IowaStateLW-STEM,215081,224280.0,225656,9512.0,10575,-1063.0,-10.1%
Baseline,215081,224141.0,225656,9373.0,10575,-1202.0,-11.4%
UCLA-SuEIR,215081,224072.5,225656,9304.5,10575,-1270.5,-12.0%
MSRA-DeepST,215081,224054.3,225656,9286.3,10575,-1288.7,-12.2%
IQVIA_ACOE-STAN,215081,223905.0,225656,9137.0,10575,-1438.0,-13.6%
STH-3PU,215081,223751.0,225656,8983.0,10575,-1592.0,-15.1%
CU-select,215081,223732.0,225656,8964.0,10575,-1611.0,-15.2%
UT-Mobility,215081,223654.0,225656,8886.0,10575,-1689.0,-16.0%
MIT_CritData-GBCF,215081,223636.0,225656,8868.0,10575,-1707.0,-16.1%
JHU_IDD-CovidSP,215081,223277.0,225656,8509.0,10575,-2066.0,-19.5%
RPI_UW-Mob_Collision,215081,222955.4,225656,8187.4,10575,-2387.6,-22.6%
CovidAnalytics-DELPHI,215081,222768.0,225656,8000.0,10575,-2575.0,-24.3%
NotreDame-mobility,215081,222616.5,225656,7848.5,10575,-2726.5,-25.8%
UCM_MESALab-FoGSEIR,215081,228470.0,225656,13702.0,10575,3127.0,29.6%
USACE-ERDC_SEIR,215081,228478.6,225656,13710.6,10575,3135.6,29.7%
LANL-GrowthRate,215081,222104.7,225656,7336.7,10575,-3238.3,-30.6%
WalmartLabsML-LogForecasting,215081,222096.9,225656,7328.9,10575,-3246.1,-30.7%
PSI-DRAFT,215081,221790.5,225656,7022.5,10575,-3552.5,-33.6%
IBF-TimeSeries,215081,229442.0,225656,14674.0,10575,4099.0,38.8%
Covid19Sim-Simulator,215081,220744.1,225656,5976.1,10575,-4598.9,-43.5%
RobertWalraven-ESG,215081,220538.4,225656,5770.4,10575,-4804.6,-45.4%
BPagano-RtDriven,215081,220133.3,225656,5365.3,10575,-5209.7,-49.3%
TTU-squider,215081,234767.3,225656,19999.3,10575,9424.3,89.1%
CMU-TimeSeries,215081,,225656,,10575,,
Google_Harvard-CPF,215081,,225656,,10575,,
NotreDame-FRED,215081,,225656,,10575,,
