,count,mean,median,std,min,25%,75%,max
MIT_CritData-GBCF,51,1185.1,169.0,2024.4,0.0,49.0,1682.0,8836.0
Karlen-pypm,51,1289.3,453.7,2420.5,0.0,63.2,1369.0,11750.6
UMass-MechBayes,51,1316.0,361.0,2856.8,0.0,36.0,1562.5,15129.0
LNQ-ens1,51,1437.4,297.9,2924.7,0.0,91.2,907.5,14924.7
MSRA-DeepST,47,1504.1,294.2,3041.3,4.8,59.0,979.8,16747.0
DDS-NBDS,51,1545.6,198.8,4361.2,0.2,30.5,718.7,26471.8
OliverWyman-Navigator,51,1564.1,323.9,4276.5,0.0,49.3,1127.9,28084.0
COVIDhub-ensemble,51,1608.7,289.0,3347.0,0.0,44.5,1190.5,17161.0
SteveMcConnell-CovidComplete,51,1648.4,256.0,3830.3,0.0,49.0,992.5,21316.0
Columbia_UNC-SurvCon,50,1789.3,198.5,6173.9,0.0,51.8,846.5,42650.5
USC-SI_kJalpha,51,1831.2,441.0,4487.2,0.0,90.5,1192.5,26244.0
Baseline,51,1975.8,447.0,4012.8,0.0,129.0,1812.7,21483.2
UCSD_NEU-DeepGLEAM,50,1980.1,209.4,4737.1,0.1,43.3,1496.0,24825.4
MOBS-GLEAM_COVID,50,2100.0,309.2,4993.7,0.1,65.8,1365.6,25802.6
Geneva-DetGrowth,51,2197.8,367.4,5166.6,0.0,87.3,1801.8,32258.6
UA-EpiCovDA,51,2212.3,400.0,5372.7,1.0,64.0,1522.0,32761.0
JCB-PRM,51,2317.5,240.3,6593.8,0.0,24.7,1490.4,44395.4
RobertWalraven-ESG,51,2341.2,353.8,5313.3,0.0,101.3,1750.8,27103.0
CU-select,51,2355.8,441.0,6021.5,1.0,132.5,1765.0,36481.0
GT-DeepCOVID,48,2396.0,495.7,5426.1,0.3,59.0,1516.8,32073.9
UMich-RidgeTfReg,50,2539.3,696.0,4782.0,0.0,57.7,2300.6,21555.8
JHU_IDD-CovidSP,51,2543.8,603.7,3966.2,0.0,86.7,3175.2,16103.6
CEID-Walk,51,2578.2,394.6,7112.6,0.0,75.4,2261.1,47635.7
CMU-TimeSeries,51,2581.8,324.0,7062.2,0.0,64.0,1892.5,46225.0
IowaStateLW-STEM,49,2611.8,324.0,5054.3,0.0,100.0,2116.0,21316.0
LANL-GrowthRate,51,2711.9,508.5,6754.4,0.0,85.9,2120.1,43923.7
BPagano-RtDriven,51,2719.8,188.4,9242.0,0.0,52.9,1405.5,63372.5
COVIDhub-baseline,51,2728.9,400.0,7918.2,0.0,81.0,2026.0,53361.0
MITCovAlliance-SIR,51,2813.8,341.4,9806.0,0.1,70.3,1409.7,64597.3
JHUAPL-Bucky,51,2873.9,351.8,6531.3,0.0,38.1,1898.8,37291.2
UT-Mobility,51,2894.1,625.0,6577.0,0.2,64.0,2120.0,37249.0
UCLA-SuEIR,51,2952.4,311.3,6530.7,0.0,53.9,1829.6,32877.3
Google_Harvard-CPF,51,3154.6,196.2,7530.0,0.5,45.5,1275.6,37987.2
NotreDame-mobility,51,3778.7,398.8,7555.6,0.0,65.7,3270.0,39104.6
PSI-DRAFT,51,4032.8,625.0,7578.8,0.0,82.0,4761.0,37249.0
CovidAnalytics-DELPHI,51,4062.8,576.0,7232.4,0.0,121.0,4786.0,33489.0
epiforecasts-ensemble1,46,7832.1,529.0,27486.5,0.4,90.5,2810.0,184041.0
JHU_CSSE-DECOM,51,8242.8,321.7,21368.2,0.3,61.0,4252.4,108928.8
IHME-CurveFit,51,10245.7,692.8,35985.9,0.0,76.2,4464.5,233456.8
WalmartLabsML-LogForecasting,51,13790.9,1409.6,32713.3,0.0,241.4,9007.9,173330.9
Covid19Sim-Simulator,51,20338.7,3924.4,43532.4,0.0,562.5,19515.4,255025.0
TTU-squider,51,371756.4,22731.6,1330987.8,1.9,3286.4,145310.5,8706046.3
