,total_deaths_2020-08-09,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
YYG-ParamSearch,163058,224785.0,225656,61847.0,62598,-751.0,-1.2%
STH-3PU,163058,224518.0,225656,61580.0,62598,-1018.0,-1.6%
IHME-CurveFit,163058,240928.4,225656,77990.4,62598,15392.4,24.6%
Baseline,163058,242987.7,225656,80049.7,62598,17451.7,27.9%
UCLA-SuEIR,163058,205412.3,225656,42474.3,62598,-20123.7,-32.1%
