,total_deaths_2020-08-30,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IowaStateLW-STEM,183204,225100.0,225656,42034.0,42452,-418.0,-1.0%
STH-3PU,183204,223592.0,225656,40526.0,42452,-1926.0,-4.5%
Covid19Sim-Simulator,183204,220474.2,225656,37408.2,42452,-5043.8,-11.9%
UCLA-SuEIR,183204,219679.4,225656,36613.4,42452,-5838.6,-13.8%
Columbia_UNC-SurvCon,183204,219252.0,225656,36186.0,42452,-6266.0,-14.8%
USACE-ERDC_SEIR,183204,232166.1,225656,49100.1,42452,6648.1,15.7%
Baseline,183204,232298.9,225656,49232.9,42452,6780.9,16.0%
USC-SI_kJalpha,183204,218259.0,225656,35193.0,42452,-7259.0,-17.1%
YYG-ParamSearch,183204,216159.6,225656,33093.6,42452,-9358.4,-22.0%
WalmartLabsML-LogForecasting,183204,207797.0,225656,24731.0,42452,-17721.0,-41.7%
RobertWalraven-ESG,183204,205676.7,225656,22610.7,42452,-19841.3,-46.7%
IHME-CurveFit,183204,246921.7,225656,63855.7,42452,21403.7,50.4%
