,count,mean,median,std,min,25%,75%,max
SteveMcConnell-CovidComplete,51,3513.8,324.0,9550.1,0.0,64.0,1609.0,58564.0
UMass-MechBayes,51,3759.3,361.0,10415.6,0.0,74.5,1892.5,62500.0
COVIDhub-ensemble,51,4170.8,400.0,10122.2,0.0,121.0,2970.5,62500.0
LNQ-ens1,51,4179.4,602.6,8717.5,0.0,197.7,2773.0,41926.6
JCB-PRM,51,4322.0,581.9,9857.7,0.0,101.8,3788.8,53752.0
Karlen-pypm,51,5264.1,388.1,11990.4,0.1,40.5,2594.4,57696.0
MSRA-DeepST,50,5819.1,590.2,12195.1,0.0,52.1,2402.5,61412.5
USC-SI_kJalpha,51,6011.7,484.0,15363.6,0.0,144.0,1992.5,80089.0
JHUAPL-Bucky,51,6635.4,786.8,15590.5,0.0,128.9,6033.7,91984.3
Columbia_UNC-SurvCon,51,6687.2,1152.7,15744.6,0.1,115.9,4695.0,92518.1
GT-DeepCOVID,49,6743.2,480.2,16638.2,0.2,46.6,3267.3,96034.0
IowaStateLW-STEM,49,6774.3,676.0,16059.0,0.0,132.5,4381.0,90000.0
CEID-Walk,51,6940.1,550.7,16538.9,0.0,90.9,5235.0,79063.9
CMU-TimeSeries,51,7015.4,729.0,16517.0,0.0,65.0,3912.5,77841.0
MIT_CritData-GBCF,51,7192.8,484.0,22131.8,1.0,156.5,3994.0,145161.0
OliverWyman-Navigator,51,7276.1,558.4,22800.5,0.0,130.9,3554.3,139433.4
COVIDhub-baseline,51,7380.7,560.3,17539.7,0.0,100.0,5520.5,85558.5
Baseline,51,7491.3,459.2,16989.2,0.0,132.3,3608.7,78160.2
JHU_IDD-CovidSP,51,7513.4,1764.6,15610.1,0.3,94.3,5218.4,74791.3
IQVIA_ACOE-STAN,49,7989.3,1156.0,18154.9,1.0,169.0,4830.5,95481.0
Google_Harvard-CPF,51,8051.4,707.7,16852.3,0.2,43.6,6637.0,64880.5
CovidAnalytics-DELPHI,51,8286.3,729.0,17098.9,0.0,182.5,7044.5,82944.0
UT-Mobility,51,9460.9,900.0,36722.6,0.0,121.0,5338.0,261121.0
UCSD_NEU-DeepGLEAM,50,10001.7,933.3,24914.3,0.0,146.1,3910.0,122085.7
MOBS-GLEAM_COVID,50,10059.3,1173.6,24738.7,0.0,226.4,4039.9,115844.4
UCLA-SuEIR,51,10794.9,1578.7,18658.5,0.0,226.8,11355.7,87549.0
LANL-GrowthRate,51,10846.5,1068.8,28717.6,0.0,60.4,7414.6,175735.9
DDS-NBDS,51,10981.3,852.7,24296.4,0.9,98.1,6411.2,121649.7
epiforecasts-ensemble1,47,11413.4,576.0,28279.9,1.8,121.0,5954.0,138384.0
UMich-RidgeTfReg,50,11814.9,1349.3,28585.6,5.0,89.1,5100.7,133845.2
CU-select,51,12125.5,1089.0,47844.9,1.0,145.0,8220.5,338724.0
UA-EpiCovDA,51,12627.5,841.0,51570.3,0.0,144.0,3672.5,361201.0
BPagano-RtDriven,51,14259.9,1173.1,40432.6,0.9,242.5,7663.0,257385.8
NotreDame-mobility,51,15677.2,1180.2,41695.6,0.6,185.2,18392.5,284780.0
PSI-DRAFT,51,15944.4,1681.0,42605.0,0.0,272.5,7226.0,250000.0
Covid19Sim-Simulator,51,19303.7,2610.5,36896.6,0.0,277.1,21795.5,201551.4
RobertWalraven-ESG,51,20724.9,3867.6,68866.1,0.0,955.1,15147.5,486813.2
USACE-ERDC_SEIR,51,52504.4,3604.6,144301.1,1.0,651.8,16410.4,850163.0
WalmartLabsML-LogForecasting,51,54803.5,5535.5,196753.2,0.0,820.7,27769.2,1361889.0
TTU-squider,51,422595.6,28711.6,1459761.2,0.8,3774.5,157258.1,8584003.4
