,mean_rank
Karlen-pypm,3.4
LANL-GrowthRate,3.8
CU-select,3.9
JCB-PRM,6.3
Covid19Sim-Simulator,6.4
COVIDhub-baseline,6.6
JHUAPL-Bucky,6.6
USC-SI_kJalpha,7.1
IowaStateLW-STEM,7.4
BPagano-RtDriven,7.7
JHU_IDD-CovidSP,10.2
UCLA-SuEIR,10.6
CovidAnalytics-DELPHI,11.0
