,mean_rank
OneQuietNight-ML,5.7
COVIDhub-ensemble,6.7
OliverWyman-Navigator,6.9
COVIDhub-baseline,7.0
CEID-Walk,7.1
LNQ-ens1,7.3
UChicagoCHATTOPADHYAY-UnIT,7.4
IowaStateLW-STEM,7.7
UVA-Ensemble,8.0
CU-select,8.2
LANL-GrowthRate,8.3
Google_Harvard-CPF,8.7
JHUAPL-Bucky,9.0
JHU_IDD-CovidSP,10.8
FAIR-NRAR,11.2
