,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3134,86.0,24.0,387.1,0.0,9.0,63.0,16515.0
OliverWyman-Navigator,3042,92.5,29.0,329.2,0.0,10.0,74.0,11657.0
COVIDhub-ensemble,3141,103.0,27.0,446.7,0.0,9.0,73.0,18578.0
COVIDhub-baseline,3141,105.3,28.0,471.2,0.0,10.0,75.0,19795.0
CEID-Walk,3141,105.6,28.4,473.4,0.0,9.6,77.0,20066.7
LNQ-ens1,3140,110.4,28.6,453.7,0.0,9.0,77.7,17586.0
UChicagoCHATTOPADHYAY-UnIT,3093,112.4,29.5,485.6,0.0,10.0,79.4,19260.8
LANL-GrowthRate,3104,112.7,34.0,352.4,0.0,12.0,86.0,9318.5
IowaStateLW-STEM,3103,114.5,30.0,498.2,0.0,12.0,83.0,21114.0
CU-select,3135,117.1,32.0,498.0,0.0,12.0,81.0,19570.0
JHUAPL-Bucky,3141,127.9,39.8,362.6,0.0,14.4,105.1,9331.7
Google_Harvard-CPF,3140,133.9,37.0,574.4,0.0,12.2,98.8,24517.7
JHU_IDD-CovidSP,3139,152.4,51.2,622.7,0.0,20.3,126.7,26867.8
UVA-Ensemble,3131,177.9,33.8,1042.5,0.0,11.3,97.5,43941.1
FAIR-NRAR,3136,218.9,55.0,836.4,0.0,17.7,157.3,31888.9
