,mean_rank
JCB-PRM,3.1
COVIDhub-baseline,3.2
Covid19Sim-Simulator,3.9
USACE-ERDC_SEIR,4.1
USC-SI_kJalpha,4.1
JHUAPL-Bucky,4.7
IowaStateLW-STEM,6.0
UCLA-SuEIR,7.0
