,mean_rank
COVIDhub-baseline,3.2
BPagano-RtDriven,3.4
JCB-PRM,3.5
JHUAPL-Bucky,3.6
USC-SI_kJalpha,4.8
Covid19Sim-Simulator,4.9
IowaStateLW-STEM,6.2
LANL-GrowthRate,8.0
UCLA-SuEIR,8.5
CovidAnalytics-DELPHI,8.9
