,mean_rank
LNQ-ens1,4.8
COVIDhub-ensemble,5.4
COVIDhub-baseline,5.6
CEID-Walk,5.7
OliverWyman-Navigator,5.9
UVA-Ensemble,6.0
IowaStateLW-STEM,6.2
JHU_IDD-CovidSP,7.2
LANL-GrowthRate,7.2
CU-select,7.3
JHUAPL-Bucky,8.3
Google_Harvard-CPF,8.4
