,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,5935.9,4387.0,6236.7,39.8,1193.3,9172.5,33100.1
CU-select,51,6920.5,3577.0,7797.9,1.0,1385.5,9027.5,33748.0
COVIDhub-ensemble,51,7833.2,4753.0,9728.7,18.0,1250.5,8642.5,35093.0
UChicagoCHATTOPADHYAY-UnIT,51,8181.3,5671.9,8828.6,68.0,1259.6,10571.1,38093.2
LANL-GrowthRate,51,8674.6,4174.0,12390.8,20.0,1768.0,12286.8,73762.0
UCLA-SuEIR,51,8686.1,2832.9,12820.6,28.0,829.0,12410.2,63260.9
COVIDhub-baseline,51,8987.9,4769.0,13349.5,58.0,1102.0,9454.0,76405.0
CEID-Walk,51,9184.3,4695.9,13015.8,100.5,1511.4,10440.0,75042.9
USC-SI_kJalpha,51,9393.9,6320.0,10921.2,97.0,1562.5,12636.5,49063.0
Covid19Sim-Simulator,51,9502.9,4061.3,14195.7,83.0,1827.5,10754.6,85860.8
USACE-ERDC_SEIR,51,9613.1,6524.4,10494.6,98.9,3003.7,12053.5,47494.2
UVA-Ensemble,51,10990.1,5708.9,12792.7,111.9,2476.0,11793.4,48010.9
OliverWyman-Navigator,51,11032.0,5731.0,13208.2,40.0,2273.5,12759.5,64627.0
MSRA-DeepST,50,11296.0,7112.3,12440.4,345.2,4117.4,13957.6,69763.9
OneQuietNight-ML,51,11363.1,6546.0,13313.2,94.0,2232.0,15551.0,62379.0
RobertWalraven-ESG,50,11405.5,6518.4,14106.0,75.8,1822.7,14177.5,56113.0
IowaStateLW-STEM,49,11568.4,6196.0,15790.0,128.0,2496.0,12291.0,80965.0
Google_Harvard-CPF,51,11909.4,3913.6,18829.5,13.6,1035.7,11481.9,96233.5
UMich-RidgeTfReg,50,12002.6,5634.1,13256.1,17.8,2350.6,19659.2,56205.2
IQVIA_ACOE-STAN,49,12247.1,5642.0,16576.0,229.0,1917.1,16771.5,71874.0
JHU_IDD-CovidSP,51,12587.2,9170.4,16317.7,154.2,4437.2,15067.5,103185.0
JHU_CSSE-DECOM,51,12612.5,8260.0,12991.5,92.0,3149.0,17778.0,56118.0
JCB-PRM,51,13104.7,6181.6,19551.3,88.0,1673.9,14314.6,88466.3
Karlen-pypm,51,17492.5,9093.5,19283.9,32.7,4272.1,24166.7,76451.2
BPagano-RtDriven,51,18242.1,11766.0,24843.8,229.6,4082.0,22581.7,152726.1
JHUAPL-Bucky,51,19240.5,11889.9,36687.7,325.3,2592.6,24806.6,252133.1
DDS-NBDS,51,20720.5,9111.5,27375.3,11.6,2219.3,24237.8,107478.3
UCSB-ACTS,51,22007.6,6924.9,32166.0,41.2,2780.9,28599.8,178544.1
CovidAnalytics-DELPHI,51,22722.4,11319.0,32241.4,112.0,4045.0,27041.5,178287.0
TTU-squider,51,23763.7,13207.2,36123.6,59.4,4549.2,31294.8,233097.3
