,mean_rank
IowaStateLW-STEM,3.2
COVIDhub-baseline,3.2
JHUAPL-Bucky,3.5
CU-select,4.1
USC-SI_kJalpha,4.6
JHU_IDD-CovidSP,5.1
LANL-GrowthRate,5.9
MITCovAlliance-SIR,6.4
