,count,mean,median,std,min,25%,75%,max
CU-select,51,13359.7,7068.0,18167.4,52.0,2366.0,16902.0,97654.0
USACE-ERDC_SEIR,51,14847.0,12266.4,15473.3,278.0,4454.6,18822.2,75881.4
OliverWyman-Navigator,51,16177.3,7676.0,24010.5,11.0,2606.5,17262.0,130076.0
LNQ-ens1,51,16332.4,8672.1,19066.8,35.6,3753.0,18740.5,83184.9
MSRA-DeepST,50,16673.1,6868.1,23859.3,55.3,2020.4,21790.4,130157.7
COVIDhub-ensemble,51,16819.8,6404.0,23865.8,35.0,2689.5,21367.5,134236.0
JHU_CSSE-DECOM,51,17230.9,8162.0,24002.3,2.0,1850.0,21617.0,110468.0
JCB-PRM,51,17820.1,7643.6,25646.9,498.7,3786.9,22242.5,149372.4
IowaStateLW-STEM,49,18630.4,9930.0,24777.3,444.0,4422.5,21721.5,147284.0
CEID-Walk,51,18631.9,9879.2,27115.4,31.6,3709.0,18712.0,167020.5
COVIDhub-baseline,51,18668.8,10627.0,26815.4,145.0,4301.0,21729.0,165114.0
JHU_IDD-CovidSP,51,21326.5,14903.5,26379.9,463.7,6086.9,24562.5,170549.8
RobertWalraven-ESG,50,21335.2,9516.2,27548.9,206.9,4223.0,27164.3,125517.1
UCSB-ACTS,51,21817.6,10902.3,30623.7,529.7,5038.6,26715.8,171259.5
JHU_UNC_GAS-StatMechPool,51,22882.2,12266.0,31002.9,66.5,5199.0,24880.5,166900.0
UVA-Ensemble,51,24607.5,8561.4,40905.5,199.7,4275.5,23559.4,245163.6
USC-SI_kJalpha,51,25798.6,19793.0,23951.8,8.0,9348.5,32179.5,97532.0
LANL-GrowthRate,51,27110.7,10043.0,44048.5,33.0,3526.2,20152.2,217494.5
Google_Harvard-CPF,51,27712.2,11930.9,39483.0,149.1,4466.3,29210.8,181027.5
BPagano-RtDriven,51,28185.8,10028.3,41069.8,892.2,4854.1,35987.6,218984.3
UCLA-SuEIR,51,31247.6,18301.1,40732.3,335.6,8546.9,34220.2,226160.4
Karlen-pypm,51,31743.2,18523.3,42675.2,138.9,7536.2,37303.9,236820.2
TTU-squider,51,39990.7,19792.0,54281.6,330.4,4776.9,41390.9,312307.1
JHUAPL-Bucky,51,40031.4,20156.9,56399.4,87.6,4408.5,48115.2,312705.3
UMich-RidgeTfReg,50,44219.9,18307.9,59143.3,728.1,7051.9,49870.4,256663.8
CovidAnalytics-DELPHI,51,54764.3,37389.0,66906.5,758.0,12222.0,56056.5,305178.0
DDS-NBDS,51,62844.4,10884.7,204124.2,252.8,3274.7,30525.3,1367396.2
