,mean_rank
LNQ-ens1,6.0
COVIDhub-ensemble,6.5
COVIDhub-baseline,7.0
CEID-Walk,7.1
OneQuietNight-ML,7.4
Google_Harvard-CPF,7.9
UChicagoCHATTOPADHYAY-UnIT,8.0
UVA-Ensemble,8.0
FAIR-NRAR,8.3
IowaStateLW-STEM,8.3
LANL-GrowthRate,8.5
OliverWyman-Navigator,8.5
CU-select,8.9
JHU_IDD-CovidSP,9.4
JHUAPL-Bucky,10.2
