,mean_rank
JCB-PRM,3.3
CU-select,4.1
Covid19Sim-Simulator,5.4
COVIDhub-baseline,5.5
JHUAPL-Bucky,5.7
BPagano-RtDriven,5.8
USACE-ERDC_SEIR,6.2
IowaStateLW-STEM,7.1
USC-SI_kJalpha,7.3
JHU_IDD-CovidSP,9.1
LANL-GrowthRate,10.1
CovidAnalytics-DELPHI,10.2
UCLA-SuEIR,11.2
