,count,mean,median,std,min,25%,75%,max
CU-select,51,1426662120.1,97180164.0,5271658957.4,103041.0,29760402.5,497831905.0,32890724164.0
Google_Harvard-CPF,51,1571196106.5,389711090.9,4024631357.3,33.8,60975577.0,1300830061.3,27266822924.7
LNQ-ens1,51,1585440084.3,131988896.3,5485357463.9,14742.5,9426252.2,1009657035.9,37894933862.7
RobertWalraven-ESG,51,1880836606.2,146614561.4,6832792950.2,52148.3,29617114.4,1423875516.8,48520727591.1
LANL-GrowthRate,51,1963356244.5,211993600.0,6096893696.2,107912.2,36273206.2,1101095787.2,35202390129.0
BPagano-RtDriven,51,2170909820.4,354233805.2,6645616118.8,833569.0,141473094.2,1399951344.3,46299592067.6
Karlen-pypm,51,2262785876.3,252148992.6,6781788519.4,493365.8,62412685.5,816297984.9,35578070262.2
JHU_CSSE-DECOM,51,2300809543.3,295977616.0,7306748518.2,375769.0,68612004.5,1661484338.0,50917471201.0
COVIDhub-ensemble,51,2410224567.5,395850816.0,7554608510.1,6241.0,91033998.5,1600404512.5,52175696400.0
JHU_UNC_GAS-StatMechPool,51,2486167324.3,330294276.0,8135335291.1,26732.2,89160389.0,1244884938.1,55326801872.2
USC-SI_kJalpha_RF,51,2496088893.2,162966656.3,7983824402.6,1511.0,16141567.6,1002540042.1,47018559877.9
COVIDhub-baseline,51,3045713283.8,564822756.0,8096945876.9,93025.0,80245633.0,2466842930.5,54286204036.0
CEID-Walk,51,3046240129.4,584403210.9,8020104885.4,3849.5,72815326.4,2512104235.1,53592995895.6
DDS-NBDS,51,3051975424.7,266010411.1,9533442601.7,693996.3,15790072.8,1514010883.9,50049421907.5
Covid19Sim-Simulator,51,3136704030.4,774428897.3,8575712658.4,42225.4,129340109.1,2232335741.4,57327772249.4
UCSB-ACTS,51,3157239786.5,379385084.7,8424370767.8,682455.0,93349082.4,2378229221.7,56858447209.4
JHUAPL-Bucky,51,3229055836.0,637725616.9,9306983153.3,1084.9,90338728.4,2041054996.5,64404633841.1
USC-SI_kJalpha,51,3529007208.0,744416656.0,7010183307.3,238144.0,294852961.0,4099581852.5,44609241681.0
MSRA-DeepST,47,3579388037.0,488060629.4,9455595710.8,86500.9,30433263.1,1722507569.5,57739230768.1
JCB-PRM,51,3584965780.1,572748500.5,9386470114.3,4957.8,104018426.1,2435475560.5,62692263734.0
IowaStateLW-STEM,49,3873114741.3,779135569.0,10835333143.5,939417.0,67274861.0,2431105214.5,74340203716.0
UCLA-SuEIR,51,6193444056.9,1149735042.7,14302129411.2,138016.8,289854208.4,4755699328.1,83547399579.2
TTU-squider,51,7966341343.1,1153126000.5,19856803316.8,21316.3,123406382.0,5940348016.8,129791821326.3
UMich-RidgeTfReg,50,8521427780.1,1061028246.5,26805694631.8,333722.5,138146889.7,3361689114.9,181764955479.8
CovidAnalytics-DELPHI,51,10882529310.3,2167461136.0,25772712837.7,3020644.0,242908741.0,6499348242.5,125657488324.0
