,mean_rank
IowaStateLW-STEM,3.3
LANL-GrowthRate,3.3
COVIDhub-baseline,3.5
JHUAPL-Bucky,3.6
CU-select,4.1
USC-SI_kJalpha,4.7
JHU_IDD-CovidSP,5.6
