,count,mean,median,std,min,25%,75%,max
BPagano-RtDriven,51,63265.4,30439.8,68190.7,5.3,13440.3,88220.5,297804.3
JHUAPL-Bucky,51,75066.9,50825.3,82761.1,610.0,13855.5,108544.6,336437.8
COVIDhub-baseline,51,76343.3,46933.0,76079.6,549.0,20333.0,114000.5,330463.0
JCB-PRM,51,77788.7,49627.5,76781.6,1485.5,24894.7,112395.3,309828.3
USC-SI_kJalpha,51,80658.3,48566.0,81042.7,2208.0,28439.5,111534.5,368411.0
Covid19Sim-Simulator,51,84354.2,51662.9,84207.4,284.5,27671.6,119054.9,354464.2
IowaStateLW-STEM,49,90273.0,60118.0,88278.7,1648.1,26577.0,132040.0,390654.0
LANL-GrowthRate,51,100059.6,66400.2,95281.7,2277.0,33055.4,134243.6,415678.5
UCLA-SuEIR,51,102845.2,65391.1,94991.4,2660.6,39025.3,147234.7,405443.1
CovidAnalytics-DELPHI,51,109012.9,75676.0,105851.3,2926.0,39286.5,134679.5,449519.0
