,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1549,1473.1,1583.0,1549.0,-75.9,34.0,-0.0,True,True
Argentina,9739,4379.3,5256.0,7529.9,-5359.7,-4483.0,-2209.1,True,True
Australia,753,123.4,171.0,126.2,-629.6,-582.0,-626.8,True,True
Austria,735,723.4,761.0,727.0,-11.6,26.0,-8.0,False,True
Bangladesh,4447,4666.7,4710.0,5363.8,219.7,263.0,916.8,False,False
Belarus,705,768.9,764.0,645.0,63.9,59.0,-60.0,True,True
Belgium,9906,9843.7,9915.0,10143.7,-62.3,9.0,237.7,True,False
Bolivia,5398,4874.6,5011.0,5821.4,-523.4,-387.0,423.4,True,True
Brazil,126203,129502.1,119768.0,139742.2,3299.1,-6435.0,13539.2,False,False
Bulgaria,671,476.6,569.0,515.8,-194.4,-102.0,-155.2,True,True
Canada,9192,9514.9,9489.0,9942.8,322.9,297.0,750.8,True,False
Chile,11551,11961.1,9293.0,10601.9,410.1,-2258.0,-949.1,False,False
Colombia,20886,15886.3,15409.0,22431.4,-4999.7,-5477.0,1545.4,False,True
Croatia,197,165.3,171.0,129.5,-31.7,-26.0,-67.5,True,False
Cuba,100,94.7,97.0,87.3,-5.3,-3.0,-12.7,True,False
Cyprus,21,19.0,24.0,19.5,-2.0,3.0,-1.5,False,True
Czechia,431,376.1,404.0,350.7,-54.9,-27.0,-80.3,True,False
Denmark,627,633.1,639.0,632.8,6.1,12.0,5.8,False,True
Dominican Republic,1840,1666.7,2221.0,1878.0,-173.3,381.0,38.0,False,True
Ecuador,6724,6929.9,7085.0,15034.4,205.9,361.0,8310.4,False,False
Egypt,5511,7892.4,7572.0,6773.8,2381.4,2061.0,1262.8,True,True
Estonia,64,69.0,78.0,68.9,5.0,14.0,4.9,False,True
Finland,336,329.0,352.0,334.2,-7.0,16.0,-1.8,False,True
France,30730,30872.9,30558.0,32203.7,142.9,-172.0,1473.7,False,False
Germany,9329,9475.1,9355.0,9621.0,146.1,26.0,292.0,True,False
Greece,280,200.7,209.0,192.9,-79.3,-71.0,-87.1,True,False
Honduras,2006,1815.0,2391.0,2327.5,-191.0,385.0,321.5,False,False
Hungary,624,641.3,667.0,642.4,17.3,43.0,18.4,False,False
Iceland,10,10.0,11.0,10.4,0.0,1.0,0.4,False,False
Indonesia,7940,6857.4,8200.0,11341.7,-1082.6,260.0,3401.7,True,False
Iran,22154,23068.3,22675.0,23583.0,914.3,521.0,1429.0,True,False
Ireland,1777,1784.6,1799.0,1836.3,7.6,22.0,59.3,False,False
Israel,1007,604.1,838.0,1129.5,-402.9,-169.0,122.5,True,True
Italy,35534,35723.0,35475.0,36128.0,189.0,-59.0,594.0,True,False
Japan,1361,1030.3,1192.0,987.5,-330.7,-169.0,-373.5,True,False
Kuwait,540,547.3,530.0,580.3,7.3,-10.0,40.3,False,False
Latvia,35,38.7,36.0,30.6,3.7,1.0,-4.4,True,False
Lithuania,86,79.0,95.0,79.6,-7.0,9.0,-6.4,False,True
Luxembourg,124,118.7,125.0,123.5,-5.3,1.0,-0.5,True,True
Malaysia,128,129.7,143.0,119.5,1.7,15.0,-8.5,False,False
Malta,14,9.0,11.0,9.2,-5.0,-3.0,-4.8,True,True
Mexico,67326,69217.9,67476.0,69093.4,1891.9,150.0,1767.4,True,True
Moldova,1063,1088.7,1042.0,1084.0,25.7,-21.0,21.0,True,True
Netherlands,6275,6225.4,6239.0,6349.6,-49.6,-36.0,74.6,True,False
Nigeria,1054,1438.3,1512.0,1587.9,384.3,458.0,533.9,False,False
Norway,264,268.4,266.0,250.7,4.4,2.0,-13.3,True,False
Panama,2075,2181.7,2325.0,2623.4,106.7,250.0,548.4,False,False
Peru,29554,21943.7,20366.0,34116.6,-7610.3,-9188.0,4562.6,False,True
Philippines,3790,3882.4,2706.0,1621.0,92.4,-1084.0,-2169.0,False,False
Poland,2113,2000.3,2084.0,1889.6,-112.7,-29.0,-223.4,True,False
Portugal,1838,1986.0,1994.0,3096.1,148.0,156.0,1258.1,False,False
Romania,3850,2927.0,3081.0,3502.8,-923.0,-769.0,-347.2,True,True
Russia,17707,20231.7,18792.0,22323.1,2524.7,1085.0,4616.1,True,False
Serbia,723,1083.9,1596.0,3379.9,360.9,873.0,2656.9,False,False
Slovakia,37,28.0,32.0,28.3,-9.0,-5.0,-8.7,True,True
Slovenia,135,111.0,117.0,119.7,-24.0,-18.0,-15.3,True,True
South Korea,334,319.9,321.0,295.4,-14.1,-13.0,-38.6,True,False
Spain,29418,28544.9,28722.0,29235.4,-873.1,-696.0,-182.6,True,True
Sweden,5835,6330.6,5899.0,5839.0,495.6,64.0,4.0,True,True
Switzerland,2013,1991.1,2023.0,1991.1,-21.9,10.0,-21.9,True,False
Turkey,6620,6469.7,6397.0,6179.2,-150.3,-223.0,-440.8,False,False
Ukraine,2863,2471.9,2344.0,2438.6,-391.1,-519.0,-424.4,False,False
United Arab Emirates,388,411.1,405.0,412.8,23.1,17.0,24.8,True,False
United Kingdom,41638,49497.3,47827.0,47665.2,7859.3,6189.0,6027.2,True,True
