,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1549,1597.3,1633.8,1768.1,48.3,84.8,219.1,False,False
Argentina,9739,7367.6,7798.2,11005.2,-2371.4,-1940.8,1266.2,True,True
Australia,753,538.4,530.1,492.3,-214.6,-222.9,-260.7,False,False
Austria,735,741.6,752.5,715.8,6.6,17.5,-19.2,False,False
Bangladesh,4447,4216.4,4161.3,4634.9,-230.6,-285.7,187.9,False,True
Belarus,705,726.6,691.7,672.2,21.6,-13.3,-32.8,True,False
Belgium,9906,9982.0,9920.0,9896.0,76.0,14.0,-10.0,True,True
Bolivia,5398,5967.0,5610.9,5461.3,569.0,212.9,63.3,True,True
Brazil,126203,127886.6,124810.5,135774.3,1683.6,-1392.5,9571.3,True,False
Bulgaria,671,672.7,683.5,562.1,1.7,12.5,-108.9,False,False
Canada,9192,9230.7,9145.6,9219.1,38.7,-46.4,27.1,False,True
Chile,11551,12158.4,11184.7,11735.1,607.4,-366.3,184.1,True,True
Colombia,20886,21577.0,22692.0,24443.2,691.0,1806.0,3557.2,False,False
Croatia,197,219.0,251.1,142.6,22.0,54.1,-54.4,False,False
Cuba,100,87.0,95.2,87.9,-13.0,-4.8,-12.1,True,True
Cyprus,21,19.0,21.1,19.3,-2.0,0.1,-1.7,True,True
Czechia,431,447.3,467.1,398.1,16.3,36.1,-32.9,False,False
Denmark,627,630.1,642.7,625.1,3.1,15.7,-1.9,False,True
Dominican Republic,1840,1654.4,1672.5,1544.8,-185.6,-167.5,-295.2,True,False
Ecuador,6724,6874.9,6677.9,19559.7,150.9,-46.1,12835.7,True,False
Egypt,5511,6000.6,5842.9,6143.6,489.6,331.9,632.6,True,False
Estonia,64,34.7,66.3,68.8,-29.3,2.3,4.8,True,True
Finland,336,329.0,339.8,327.7,-7.0,3.8,-8.3,True,False
France,30730,30532.0,30647.5,31432.7,-198.0,-82.5,702.7,True,False
Germany,9329,9290.7,9402.3,9278.7,-38.3,73.3,-50.3,False,False
Greece,280,242.0,239.5,206.2,-38.0,-40.5,-73.8,False,False
Honduras,2006,2411.7,2441.9,3254.7,405.7,435.9,1248.7,False,False
Hungary,624,601.7,620.7,623.1,-22.3,-3.3,-0.9,True,True
Iceland,10,10.0,11.0,10.5,0.0,1.0,0.5,False,False
Indonesia,7940,7489.4,8219.8,10992.4,-450.6,279.8,3052.4,True,False
Iran,22154,24443.4,23575.0,25629.2,2289.4,1421.0,3475.2,True,False
Ireland,1777,1758.3,1785.0,1855.8,-18.7,8.0,78.8,True,False
Israel,1007,885.4,908.1,1178.7,-121.6,-98.9,171.7,True,False
Italy,35534,35420.6,35396.3,35849.9,-113.4,-137.7,315.9,False,False
Japan,1361,1112.3,1177.9,983.1,-248.7,-183.1,-377.9,True,False
Kuwait,540,569.4,603.2,552.8,29.4,63.2,12.8,False,True
Latvia,35,36.7,34.9,31.9,1.7,-0.1,-3.1,True,False
Lithuania,86,80.0,85.2,80.9,-6.0,-0.8,-5.1,True,True
Luxembourg,124,146.3,151.6,113.8,22.3,27.6,-10.2,False,True
Malaysia,128,129.7,134.9,124.4,1.7,6.9,-3.6,False,False
Malta,14,9.0,10.0,9.3,-5.0,-4.0,-4.7,True,True
Mexico,67326,66822.0,66133.0,69500.8,-504.0,-1193.0,2174.8,False,False
Moldova,1063,1045.1,1059.8,1020.0,-17.9,-3.2,-43.0,True,False
Morocco,1329,801.7,1034.1,736.1,-527.3,-294.9,-592.9,True,False
Netherlands,6275,6211.4,6226.0,6260.5,-63.6,-49.0,-14.5,True,True
Nigeria,1054,1065.7,1096.3,1119.5,11.7,42.3,65.5,False,False
Norway,264,260.7,266.1,255.8,-3.3,2.1,-8.2,True,False
Pakistan,6340,6739.1,6719.3,6800.2,399.1,379.3,460.2,True,False
Panama,2075,2322.0,2451.7,2639.9,247.0,376.7,564.9,False,False
Peru,29554,26378.0,26234.4,37093.9,-3176.0,-3319.6,7539.9,False,False
Philippines,3790,2853.6,3196.2,1778.2,-936.4,-593.8,-2011.8,True,False
Poland,2113,1996.0,2047.6,1896.0,-117.0,-65.4,-217.0,True,False
Portugal,1838,1827.6,1857.8,1797.0,-10.4,19.8,-41.0,False,False
Romania,3850,3497.4,3505.1,3236.7,-352.6,-344.9,-613.3,True,False
Russia,17707,18185.4,17835.5,17677.9,478.4,128.5,-29.1,True,True
Saudi Arabia,4049,3840.0,3806.3,3770.3,-209.0,-242.7,-278.7,False,False
Serbia,723,857.3,872.8,812.8,134.3,149.8,89.8,False,True
Slovakia,37,33.7,31.9,28.2,-3.3,-5.1,-8.8,False,False
Slovenia,135,150.3,135.4,128.6,15.3,0.4,-6.4,True,True
South Africa,14779,15478.4,15535.9,19040.2,699.4,756.9,4261.2,False,False
South Korea,334,305.7,320.8,314.6,-28.3,-13.2,-19.4,True,True
Spain,29418,28651.1,29308.1,28982.4,-766.9,-109.9,-435.6,True,True
Sweden,5835,5951.4,5953.9,6042.1,116.4,118.9,207.1,False,False
Switzerland,2013,1995.1,2004.1,2006.8,-17.9,-8.9,-6.2,True,True
Turkey,6620,6298.6,6293.4,6301.6,-321.4,-326.6,-318.4,False,True
Ukraine,2863,2356.0,2315.1,2147.4,-507.0,-547.9,-715.6,False,False
United Arab Emirates,388,379.3,384.6,364.6,-8.7,-3.4,-23.4,True,False
United Kingdom,41638,48421.1,48162.7,48567.0,6783.1,6524.7,6929.0,True,False
