,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,39.5,24.3,50.8,0.3,7.8,55.7,298.6
UMass-MechBayes,51,44.0,22.0,62.2,0.0,7.0,49.5,312.0
OliverWyman-Navigator,51,45.0,15.0,65.0,0.0,6.0,59.5,326.5
BPagano-RtDriven,51,45.3,21.1,66.9,1.0,8.4,46.6,348.9
LNQ-ens1,51,45.5,24.5,59.7,0.3,7.8,57.7,311.0
USC-SI_kJalpha,51,48.5,26.0,66.1,0.0,6.5,72.5,361.0
Caltech-CS156,51,49.2,29.4,65.1,0.6,8.2,61.9,315.1
CU-select,51,49.5,34.0,66.1,0.0,4.0,66.0,382.0
LANL-GrowthRate,51,51.3,31.0,64.5,0.0,9.5,64.0,309.5
JCB-PRM,51,51.5,24.9,71.0,0.2,8.1,61.8,348.0
SteveMcConnell-CovidComplete,51,52.1,29.0,74.4,1.0,11.5,50.5,337.0
COVIDhub-ensemble,51,53.5,32.0,70.5,1.0,8.0,63.0,348.0
UChicagoCHATTOPADHYAY-UnIT,51,53.8,33.4,68.3,0.6,8.5,63.1,285.7
JHU_IDD-CovidSP,51,54.1,30.1,70.3,1.5,12.0,68.8,413.7
UCSD_NEU-DeepGLEAM,50,54.4,27.2,73.8,0.3,7.0,62.0,342.6
MSRA-DeepST,50,54.5,29.3,71.8,0.6,8.3,65.5,329.3
Columbia_UNC-SurvCon,50,54.7,22.0,90.6,0.0,7.5,63.5,558.0
GT-DeepCOVID,44,56.9,33.9,71.0,1.3,15.7,71.9,423.1
MOBS-GLEAM_COVID,50,57.6,31.2,76.2,0.3,9.6,64.1,347.1
Google_Harvard-CPF,51,57.7,19.9,81.4,0.0,6.6,67.9,370.2
UA-EpiCovDA,51,58.1,28.0,72.5,0.0,13.0,77.5,355.0
Geneva-DetGrowth,51,63.3,19.9,92.4,1.4,9.3,65.2,340.1
CEID-Walk,51,65.4,39.1,80.7,1.0,11.1,77.4,392.4
IowaStateLW-STEM,49,65.6,32.0,98.5,1.0,10.5,73.0,562.0
COVIDhub-baseline,51,65.9,38.0,81.0,1.0,11.0,75.5,391.0
IQVIA_ACOE-STAN,49,66.0,38.0,79.6,1.0,10.5,81.0,408.0
UT-Mobility,51,67.3,37.0,76.8,0.0,10.5,95.0,291.0
UMich-RidgeTfReg,50,68.0,36.0,91.1,0.5,13.5,78.7,416.7
DDS-NBDS,51,68.2,38.9,86.4,1.6,15.7,82.2,411.5
MIT_CritData-GBCF,51,68.5,37.0,90.2,0.0,8.0,92.5,338.0
Baseline,51,69.6,39.7,83.1,0.4,18.6,79.7,415.3
CMU-TimeSeries,51,69.8,36.0,87.6,0.0,12.5,87.5,382.0
UCSB-ACTS,51,70.3,29.2,104.2,0.2,5.8,79.3,413.4
RobertWalraven-ESG,51,71.7,31.1,97.4,2.5,12.6,77.7,410.4
JHUAPL-Bucky,51,72.4,45.9,96.7,0.4,12.6,103.8,620.6
JHU_CSSE-DECOM,51,73.6,33.0,93.1,0.0,9.0,100.0,380.0
CovidAnalytics-DELPHI,51,74.3,41.0,103.0,1.0,19.0,71.0,519.0
PSI-DRAFT,51,80.6,37.0,107.5,1.0,11.5,98.5,458.0
epiforecasts-ensemble1,48,83.3,29.0,125.3,1.0,9.5,114.0,674.0
UCLA-SuEIR,51,85.1,41.7,121.6,1.1,19.2,105.7,691.4
NotreDame-mobility,51,88.6,56.8,103.0,0.4,17.3,122.0,486.5
USACE-ERDC_SEIR,51,129.8,48.6,205.7,0.7,20.6,108.9,819.5
WalmartLabsML-LogForecasting,51,156.2,84.1,160.8,0.2,52.6,226.1,590.8
TTU-squider,51,264.3,117.9,374.6,2.3,33.9,378.2,1818.3
