,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,118.8,53.4,165.5,1.7,22.0,151.0,859.5
UMass-MechBayes,51,124.5,60.0,165.8,1.0,21.5,137.5,757.0
CU-select,51,130.7,65.0,144.0,2.0,26.0,226.0,619.0
Google_Harvard-CPF,51,133.2,59.7,187.4,2.6,21.1,122.7,795.6
LNQ-ens1,51,136.8,67.0,198.3,0.1,27.0,145.0,917.3
Covid19Sim-Simulator,51,138.6,55.9,256.6,2.3,26.9,106.4,1373.0
USC-SI_kJalpha,51,144.0,67.0,195.2,5.0,28.5,179.5,1040.0
GT-DeepCOVID,46,146.6,74.0,192.8,4.0,31.4,199.1,994.2
MSRA-DeepST,47,149.5,56.6,211.1,2.2,23.0,181.1,903.5
SteveMcConnell-CovidComplete,51,150.2,72.0,198.1,1.0,23.5,200.0,1044.0
COVIDhub-ensemble,51,152.8,60.0,220.2,4.0,23.5,160.0,1025.0
OliverWyman-Navigator,51,155.7,78.1,220.9,3.7,36.8,183.9,1033.6
Caltech-CS156,51,158.1,66.7,245.7,0.9,17.5,161.3,975.6
Columbia_UNC-SurvCon,50,159.0,61.0,229.6,0.0,21.5,241.5,1204.0
CMU-TimeSeries,51,163.9,87.0,223.5,2.0,40.5,153.0,928.0
LANL-GrowthRate,51,165.6,84.0,216.3,0.0,34.0,189.0,941.0
BPagano-RtDriven,51,166.5,93.9,199.7,1.8,24.1,239.2,955.2
JHUAPL-Bucky,51,166.7,106.1,199.8,2.3,46.9,184.3,919.0
JCB-PRM,51,167.1,75.9,241.8,2.0,28.6,189.1,1181.1
UA-EpiCovDA,51,174.8,80.0,222.3,3.0,32.5,216.0,970.0
UCSD_NEU-DeepGLEAM,50,175.9,69.7,244.9,4.1,23.6,254.8,1069.8
MOBS-GLEAM_COVID,50,177.5,73.9,244.7,1.1,22.9,246.7,1063.1
IowaStateLW-STEM,49,180.3,102.0,229.0,3.0,27.0,206.0,1034.0
UCSB-ACTS,51,182.0,92.7,245.9,3.1,27.9,269.8,1240.1
JHU_CSSE-DECOM,51,186.0,89.0,278.9,1.0,35.5,180.5,1337.0
Baseline,51,186.5,85.3,266.8,1.7,36.5,181.1,1196.9
MIT_CritData-GBCF,51,187.2,93.0,282.1,0.0,32.5,164.0,1204.0
USC-SI_kJalpha_RF,51,187.8,75.0,289.5,1.9,22.5,188.6,1232.4
COVIDhub-baseline,51,189.1,88.0,276.7,5.0,32.0,174.5,1229.3
CEID-Walk,51,189.5,89.3,275.9,3.6,29.5,188.3,1237.3
epiforecasts-ensemble1,48,193.6,95.0,283.1,1.0,24.5,196.0,1187.0
UT-Mobility,51,199.4,99.5,280.1,2.0,37.0,230.0,1168.0
UMich-RidgeTfReg,50,208.5,99.6,269.7,3.4,45.7,220.2,1132.7
PSI-DRAFT,51,212.1,107.0,279.8,4.0,36.0,253.2,1338.0
CovidAnalytics-DELPHI,51,212.9,127.0,279.0,1.0,49.5,221.5,1384.0
JHU_UNC_GAS-StatMechPool,51,215.1,87.0,349.6,4.5,30.5,211.2,1863.0
DDS-NBDS,51,218.2,114.4,295.2,3.0,45.4,244.3,1265.8
UCLA-SuEIR,51,219.6,81.3,307.2,1.3,41.2,241.7,1430.0
NotreDame-mobility,51,226.1,113.4,298.8,2.3,53.6,275.2,1264.7
JHU_IDD-CovidSP,51,272.1,173.9,322.2,0.7,72.6,323.9,1426.6
WalmartLabsML-LogForecasting,51,316.6,178.2,380.8,0.9,81.4,372.2,1768.5
RobertWalraven-ESG,51,335.8,196.1,374.7,5.0,82.9,462.2,1747.1
TTU-squider,51,455.4,181.2,730.9,2.6,37.5,596.4,4389.9
