,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,364.0,205.7,422.3,4.6,83.1,448.9,1761.1
MITCovAlliance-SIR,51,367.4,212.4,431.3,0.9,104.3,439.1,1901.4
Covid19Sim-Simulator,51,399.6,245.6,466.7,3.0,56.8,574.5,2186.3
USC-SI_kJalpha,51,415.6,262.0,454.0,2.0,132.0,534.0,2076.0
Baseline,51,420.5,264.6,509.3,1.7,53.9,472.1,1884.9
UCLA-SuEIR,51,450.6,316.3,475.1,3.8,112.6,575.0,2086.5
USACE-ERDC_SEIR,51,460.4,162.9,652.8,2.8,62.9,665.1,2931.0
IowaStateLW-STEM,49,472.9,285.0,487.3,5.0,109.0,739.5,2164.0
IHME-CurveFit,51,628.5,275.1,1074.3,4.3,87.0,555.0,5583.8
WalmartLabsML-LogForecasting,51,703.7,435.6,687.4,4.8,271.7,982.0,2915.1
RobertWalraven-ESG,51,792.2,473.7,819.5,5.0,318.9,999.4,4124.9
Columbia_UNC-SurvCon,51,1957.2,452.0,7630.6,4.0,137.0,1357.5,54284.0
