,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,39694.4,10000.0,77199.1,1.0,1892.5,29290.0,316969.0
OliverWyman-Navigator,51,47743.0,4797.2,147204.0,4.9,1046.6,28320.1,1008738.3
UCSD_NEU-DeepGLEAM,50,50076.4,5871.7,109469.7,8.2,844.7,42268.0,547015.8
MOBS-GLEAM_COVID,50,53115.4,6989.9,115717.0,3.3,765.9,45039.0,569547.5
CU-select,51,55486.5,11025.0,106513.2,9.0,729.0,50276.0,458329.0
LNQ-ens1,51,58982.7,12602.7,148900.0,1.8,2530.9,36255.6,919291.6
Google_Harvard-CPF,51,65216.6,8918.5,171650.4,3.9,1270.5,29385.0,997501.6
JHUAPL-Bucky,51,66677.8,5906.4,303999.4,16.2,1049.1,18744.2,2151385.0
COVIDhub-ensemble,51,75480.9,10609.0,188593.2,16.0,3086.5,53300.0,1138489.0
MSRA-DeepST,47,75854.6,9466.7,166019.4,0.2,1512.4,33786.3,753853.4
GT-DeepCOVID,46,77881.8,12627.6,149236.2,6.6,3398.0,89896.9,833250.0
UA-EpiCovDA,51,79534.9,11664.0,220603.1,9.0,1521.0,38516.0,1236544.0
JHU_CSSE-DECOM,51,87125.6,6084.0,248324.3,4.0,788.0,43502.5,1505529.0
USC-SI_kJalpha,51,88598.9,8100.0,378205.8,9.0,1056.5,31733.0,2666689.0
UMich-RidgeTfReg,50,92342.8,19016.8,190441.8,6.9,5543.2,71952.6,1027497.6
CMU-TimeSeries,51,92426.6,15876.0,200462.5,1.0,2768.5,73732.5,1050625.0
Covid19Sim-Simulator,51,92576.3,7865.2,314501.0,3.7,754.3,22280.9,1769743.3
SteveMcConnell-CovidComplete,51,94296.3,11449.0,271110.5,4.0,793.7,40560.7,1676507.0
COVIDhub-baseline,51,94542.0,17674.9,230315.5,0.3,3152.1,72770.7,1272085.3
Baseline,51,96567.6,14744.9,231098.0,10.8,4898.4,70546.7,1205604.0
Karlen-pypm,51,98000.4,4238.0,541216.5,9.6,1927.3,27280.6,3877748.6
CEID-Walk,51,98496.6,21418.9,220266.9,4.3,3401.3,71011.2,1138644.8
JCB-PRM,51,102769.8,10827.0,342033.4,25.0,950.8,42769.2,2254499.7
UT-Mobility,51,116412.4,15376.0,360214.8,2.2,3630.6,91941.2,2446096.0
IowaStateLW-STEM,49,117473.7,20449.0,294494.9,0.0,6245.0,98330.0,1515361.0
DDS-NBDS,51,131500.1,11680.3,383020.1,5.5,4360.8,77696.0,2370916.9
CovidAnalytics-DELPHI,51,144738.6,26244.0,393066.4,4.0,3770.0,76320.0,2624400.0
MIT_CritData-GBCF,51,145739.1,15376.0,404770.1,1.0,2982.5,54298.0,2044900.0
epiforecasts-ensemble1,42,146138.0,20736.0,458889.7,4.0,4357.0,84500.5,3115225.0
UCLA-SuEIR,51,156650.4,31388.6,352622.6,25.0,3506.5,127544.5,1880415.2
BPagano-RtDriven,51,161057.7,17815.3,419591.0,21.6,1930.9,59150.8,2333816.8
JHU_IDD-CovidSP,51,169551.2,40221.6,411860.6,0.2,6818.9,121865.7,2293417.5
NotreDame-mobility,51,173703.6,22837.9,441217.7,2.5,6822.8,88401.5,2333905.9
UCSB-ACTS,51,181956.8,42969.1,420677.7,1.5,4530.2,172412.8,2522559.1
IHME-CurveFit,51,199859.8,27240.4,756036.6,12.2,2675.9,61314.4,5019679.4
LANL-GrowthRate,51,202095.2,36828.1,550668.4,0.2,10601.6,115365.5,3413041.1
PSI-DRAFT,51,214583.7,28224.0,597316.2,25.0,3691.1,141462.5,3853369.0
JHU_UNC_GAS-StatMechPool,51,240943.5,19182.2,1083249.1,0.2,2100.6,96225.6,7647990.2
Columbia_UNC-SurvCon,51,271005.4,7225.0,1007533.7,16.0,1982.5,72362.0,6195121.0
RobertWalraven-ESG,50,287720.7,64049.5,660755.6,1.0,15474.9,237743.3,4154870.7
WalmartLabsML-LogForecasting,51,308523.3,70289.5,667882.4,26.1,15011.6,194963.1,3845697.9
TTU-squider,51,355807.1,37620.1,1037558.1,2.9,2121.6,151965.1,5288348.7
USACE-ERDC_SEIR,51,463968.7,17401.1,1235816.2,0.1,3740.5,118967.6,6987676.3
