,total_deaths_2020-07-12,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Baseline,135708,234110.7,257672,98905.7,121964,-23058.3,-18.9%
IowaStateLW-STEM,135708,228108.0,257672,92903.0,121964,-29061.0,-23.8%
Covid19Sim-Simulator,135708,312813.5,257672,177608.5,121964,55644.5,45.6%
STH-3PU,135708,175252.0,257672,40047.0,121964,-81917.0,-67.2%
