,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,100671.2,14908.4,240808.3,5.3,1905.6,43491.6,1478899.2
JHUAPL-Bucky,51,160381.2,11019.3,462104.5,1.2,2241.4,66075.7,3022829.8
USC-SI_kJalpha,51,171735.3,12100.0,553460.3,1.0,2864.5,44312.5,3294225.0
JCB-PRM,51,210407.7,20385.7,489417.9,12.9,4750.6,79254.6,2361732.5
JHU_IDD-CovidSP,51,211039.6,57893.2,427427.9,2.6,7231.0,147249.0,2357002.8
Covid19Sim-Simulator,51,216567.3,32515.2,491200.7,9.8,6128.2,100481.6,2317658.1
IHME-CurveFit,51,222193.4,26884.2,571936.9,15.2,4784.7,120070.4,3469971.3
Baseline,51,227888.2,30077.5,500101.8,1.0,9548.6,113994.5,2741389.8
IowaStateLW-STEM,49,254077.0,45369.0,511208.3,25.0,11041.0,183188.0,2614689.0
COVIDhub-baseline,51,258098.4,29425.3,596974.5,0.0,6884.8,98619.5,2698240.5
Columbia_UNC-SurvCon,50,264656.0,31488.5,644826.2,4.3,7756.8,105773.6,3115754.5
MITCovAlliance-SIR,51,282241.7,45716.0,594682.0,1.3,6962.1,124173.7,2974548.7
UCLA-SuEIR,51,312905.1,69289.7,609143.7,19.5,12142.4,294385.8,2864622.7
NotreDame-mobility,51,317738.6,67454.3,669463.0,4.3,19015.7,132195.2,2965858.6
BPagano-RtDriven,51,330286.9,23375.1,1237129.7,4.5,2993.4,105147.9,8359689.7
LANL-GrowthRate,51,338249.4,72107.7,634367.5,4.6,19729.8,231461.1,2641222.5
PSI-DRAFT,51,404370.7,69696.0,936294.1,0.0,11558.5,266320.0,4782969.0
CovidAnalytics-DELPHI,51,414722.7,83521.0,881097.5,9.0,27480.5,262180.0,4137156.0
WalmartLabsML-LogForecasting,51,478058.0,93840.6,938307.6,25.9,31008.2,324358.7,4826638.7
