,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,311.5,174.0,359.0,1.0,53.5,464.0,1438.0
JCB-PRM,51,329.4,192.2,378.1,5.0,74.0,470.2,1486.3
Covid19Sim-Simulator,51,348.7,182.0,419.0,1.4,82.0,497.1,1983.8
COVIDhub-baseline,51,352.2,211.8,389.8,1.0,76.1,523.2,1589.3
BPagano-RtDriven,51,366.0,254.1,342.6,3.4,97.3,471.2,1294.5
Baseline,51,372.1,251.1,390.2,0.6,109.8,495.6,1574.9
IowaStateLW-STEM,49,430.2,271.0,458.6,5.0,122.0,555.5,2013.0
UCLA-SuEIR,51,444.5,319.1,463.4,4.1,132.1,555.0,2001.0
LANL-GrowthRate,51,579.2,384.4,598.1,2.1,171.4,726.5,2844.5
Columbia_UNC-SurvCon,51,633.0,254.0,1040.5,1.0,78.5,843.0,6543.0
WalmartLabsML-LogForecasting,51,637.6,370.3,625.2,5.0,228.5,915.5,2747.5
RobertWalraven-ESG,51,663.3,483.8,602.7,5.0,281.9,835.3,2795.7
