,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,205.2,122.1,244.4,2.3,43.6,208.5,1216.1
USC-SI_kJalpha,51,231.7,110.0,347.0,1.0,53.5,210.5,1815.0
JHUAPL-Bucky,51,235.5,105.0,327.2,1.1,47.3,256.2,1738.6
JCB-PRM,51,288.4,142.8,360.2,3.6,68.8,281.2,1536.8
IHME-CurveFit,51,296.6,164.0,370.0,3.9,69.1,345.3,1862.8
Covid19Sim-Simulator,51,297.0,180.3,361.9,3.1,78.3,316.3,1522.4
BPagano-RtDriven,51,307.0,152.9,490.7,2.1,54.7,323.8,2891.3
Baseline,51,312.9,173.4,364.1,1.0,97.7,337.1,1655.7
COVIDhub-baseline,51,318.0,171.5,400.2,0.0,81.5,314.0,1642.6
JHU_IDD-CovidSP,51,318.6,240.6,334.3,1.6,85.0,383.7,1535.3
Columbia_UNC-SurvCon,50,326.2,177.4,401.8,2.1,88.1,325.2,1765.2
MITCovAlliance-SIR,51,348.1,213.8,405.4,1.1,83.2,352.4,1724.7
IowaStateLW-STEM,49,349.2,213.0,367.1,5.0,105.0,428.0,1617.0
NotreDame-mobility,51,383.4,259.7,417.3,2.1,137.9,363.6,1722.2
UCLA-SuEIR,51,388.8,263.2,406.2,4.4,110.2,542.6,1692.5
LANL-GrowthRate,51,411.6,268.5,415.0,2.2,140.1,481.0,1625.2
PSI-DRAFT,51,425.6,264.0,477.2,0.0,107.5,516.0,2187.0
CovidAnalytics-DELPHI,51,445.6,289.0,469.5,3.0,165.5,512.0,2034.0
WalmartLabsML-LogForecasting,51,482.9,306.3,499.7,5.1,176.0,567.8,2197.0
