,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,4088.7,590.5,12938.7,0.1,61.1,3097.1,89162.0
LNQ-ens1,51,5564.3,597.8,15432.1,0.1,61.7,3327.6,96732.0
UMass-MechBayes,51,5735.2,484.0,15879.3,0.0,50.0,2456.5,97344.0
OliverWyman-Navigator,51,6164.0,225.0,17345.4,0.0,35.9,3542.5,106600.2
BPagano-RtDriven,51,6440.0,445.7,19827.9,1.0,69.9,2181.1,121709.6
Caltech-CS156,51,6576.3,864.2,17646.9,0.4,67.4,3829.6,99310.5
USC-SI_kJalpha,51,6639.6,676.0,19625.2,0.0,42.5,5262.5,130321.0
LANL-GrowthRate,51,6717.3,961.0,17150.0,0.0,90.5,4096.0,95790.2
CU-select,51,6726.8,1156.0,21473.0,0.0,16.0,4356.0,145924.0
UChicagoCHATTOPADHYAY-UnIT,51,7457.7,1113.5,18110.2,0.4,71.9,3994.0,81629.8
JCB-PRM,51,7596.1,621.4,20889.3,0.0,68.0,3836.4,121124.4
COVIDhub-ensemble,51,7727.8,1024.0,19912.8,1.0,64.0,3970.0,121104.0
JHU_IDD-CovidSP,51,7770.9,908.4,25043.2,2.3,143.7,4742.2,171117.4
MSRA-DeepST,50,8021.2,857.1,19275.4,0.4,68.9,4290.6,108428.8
SteveMcConnell-CovidComplete,51,8141.0,841.0,22393.9,1.0,132.5,2552.5,113569.0
GT-DeepCOVID,44,8185.5,1152.4,26049.3,1.7,247.9,5174.8,179009.2
UCSD_NEU-DeepGLEAM,50,8301.6,742.3,21296.4,0.1,49.6,3840.9,117387.5
UA-EpiCovDA,51,8528.3,784.0,20903.7,0.0,169.0,6006.5,126025.0
MOBS-GLEAM_COVID,50,9006.1,975.1,23143.6,0.1,91.7,4123.8,120468.7
Google_Harvard-CPF,51,9821.9,397.0,24213.7,0.0,44.5,4608.8,137054.0
UT-Mobility,51,10314.3,1369.0,20251.4,0.0,112.5,9026.0,84681.0
IQVIA_ACOE-STAN,49,10560.9,1444.0,26700.1,1.0,110.5,6562.0,166464.0
CEID-Walk,51,10652.7,1530.3,25818.7,0.9,123.0,5993.4,153986.4
COVIDhub-baseline,51,10771.7,1444.0,25931.1,1.0,122.0,5700.5,152881.0
Columbia_UNC-SurvCon,50,11032.6,484.0,44466.0,0.0,56.5,4038.5,311364.0
Baseline,51,11617.2,1577.2,27909.9,0.2,347.6,6355.7,172462.2
DDS-NBDS,51,11971.2,1515.1,31633.2,2.4,250.1,6751.6,169307.7
Geneva-DetGrowth,51,12376.1,394.4,28967.0,2.0,86.3,4257.7,115647.2
CMU-TimeSeries,51,12397.2,1296.0,29122.0,0.0,158.5,7662.5,145924.0
MIT_CritData-GBCF,51,12663.9,1369.0,28276.8,0.0,64.0,8568.5,114244.0
UMich-RidgeTfReg,50,12752.0,1293.6,33185.5,0.2,184.4,6192.9,173670.9
IowaStateLW-STEM,49,13825.1,1024.0,46487.3,1.0,110.5,5354.0,315844.0
JHU_CSSE-DECOM,51,13917.4,1089.0,29719.1,0.0,85.0,10036.0,144400.0
JHUAPL-Bucky,51,14409.6,2106.9,54127.3,0.2,159.6,10775.3,385160.4
RobertWalraven-ESG,51,14449.3,964.7,34426.8,6.2,160.9,6177.2,168436.4
UCSB-ACTS,51,15599.5,853.3,37780.4,0.0,34.2,6303.9,170937.4
CovidAnalytics-DELPHI,51,15915.9,1681.0,47369.3,1.0,361.0,5057.0,269361.0
PSI-DRAFT,51,17817.8,1369.0,43583.4,1.0,132.5,9702.5,209764.0
NotreDame-mobility,51,18258.2,3220.6,42496.6,0.1,299.3,14949.3,236685.7
UCLA-SuEIR,51,21737.5,1742.9,73002.9,1.3,376.2,11180.1,478064.3
epiforecasts-ensemble1,48,22327.0,841.0,68374.7,1.0,90.5,13000.0,454276.0
WalmartLabsML-LogForecasting,51,49761.3,7064.4,88220.5,0.0,2770.9,51295.1,348990.7
USACE-ERDC_SEIR,51,58306.4,2357.8,155471.8,0.5,424.9,11908.0,671554.7
TTU-squider,51,207404.5,13898.5,563537.0,5.4,1153.3,143117.9,3306054.9
