,count,mean,median,std,min,25%,75%,max
CU-select,51,37421.7,4225.0,73419.4,4.0,677.0,51101.0,383161.0
Karlen-pypm,51,40971.1,2851.6,116434.6,2.9,486.2,22786.0,738740.2
UMass-MechBayes,51,42455.7,3600.0,107242.4,1.0,462.5,18926.5,573049.0
Google_Harvard-CPF,51,52183.7,3564.1,134011.3,6.6,447.4,15067.0,632963.2
LNQ-ens1,51,57282.9,4492.1,156613.7,0.0,731.6,21029.0,841504.8
GT-DeepCOVID,46,57940.4,5483.1,159518.4,16.3,983.0,39675.4,988532.9
USC-SI_kJalpha,51,58078.4,4489.0,169702.1,25.0,814.5,32430.5,1081600.0
SteveMcConnell-CovidComplete,51,61032.7,5184.0,167935.8,1.0,552.5,40961.0,1089936.0
MSRA-DeepST,47,66055.7,3202.0,168148.2,5.0,531.1,32899.6,816269.6
BPagano-RtDriven,51,66816.0,8813.6,150623.4,3.3,584.3,57215.1,912372.7
JHUAPL-Bucky,51,66928.4,11251.0,157597.6,5.3,2209.1,34407.3,844577.3
COVIDhub-ensemble,51,70888.3,3600.0,191047.3,16.0,552.5,25721.0,1050625.0
OliverWyman-Navigator,51,72071.0,6093.5,212861.5,14.0,1357.7,34088.4,1068275.9
LANL-GrowthRate,51,73293.3,7056.0,175614.3,0.0,1157.0,35746.0,885481.0
CMU-TimeSeries,51,75830.8,7569.0,186798.2,4.0,1642.5,23413.0,861184.0
Columbia_UNC-SurvCon,50,76968.0,3721.0,234304.6,0.0,462.5,58504.5,1449616.0
UA-EpiCovDA,51,78978.7,6400.0,180948.8,9.0,1056.5,46705.0,940900.0
Covid19Sim-Simulator,51,83750.2,3130.3,312340.9,5.2,731.2,11346.5,1885004.7
IowaStateLW-STEM,49,83896.7,10404.0,202159.1,9.0,730.0,42536.0,1069156.0
Caltech-CS156,51,84189.6,4448.5,221967.7,0.9,305.5,26036.5,951714.3
JCB-PRM,51,85242.9,5765.5,236980.9,4.1,820.8,36078.2,1395018.5
UCSD_NEU-DeepGLEAM,50,89754.3,4852.2,233820.2,17.0,558.3,64998.0,1144460.1
MOBS-GLEAM_COVID,50,90246.2,5459.4,233703.1,1.2,530.7,61476.2,1130118.9
UCSB-ACTS,51,92424.6,8597.1,255887.0,9.3,781.4,72809.4,1537815.3
Baseline,51,104596.3,7273.7,272470.1,2.9,1334.9,32794.6,1432467.0
CEID-Walk,51,110542.1,7982.4,300121.2,12.7,875.3,35450.4,1530953.4
COVIDhub-baseline,51,110799.4,7744.0,304847.2,25.0,1022.2,30450.5,1511228.2
JHU_CSSE-DECOM,51,110868.1,7921.0,308313.6,1.0,1266.5,32886.5,1787569.0
MIT_CritData-GBCF,51,113045.5,8649.0,306078.9,0.0,1062.5,27065.0,1449616.0
UMich-RidgeTfReg,50,114785.0,9929.1,268760.1,11.4,2098.2,48677.4,1283094.1
epiforecasts-ensemble1,48,116056.6,9025.0,303773.8,1.0,629.3,38516.0,1408969.0
UT-Mobility,51,116642.1,9900.2,307661.1,4.0,1373.0,52904.0,1364224.0
USC-SI_kJalpha_RF,51,117465.3,5627.1,326684.3,3.7,508.1,35581.1,1518696.4
CovidAnalytics-DELPHI,51,121636.4,16129.0,325885.1,1.0,2462.5,49568.5,1915456.0
PSI-DRAFT,51,121721.7,11449.0,316207.1,16.0,1312.0,64468.6,1790244.0
DDS-NBDS,51,133089.2,13093.0,342028.6,8.8,2065.4,60063.4,1602257.2
NotreDame-mobility,51,138674.0,12860.1,346916.7,5.4,2921.3,75765.4,1599573.8
UCLA-SuEIR,51,140734.5,6613.0,370987.5,1.6,1694.9,58406.0,2044861.7
JHU_UNC_GAS-StatMechPool,51,166110.6,7569.0,550721.6,20.2,930.2,44712.1,3470769.0
JHU_IDD-CovidSP,51,175845.8,30240.1,411897.3,0.5,5270.0,104942.6,2035073.4
WalmartLabsML-LogForecasting,51,242346.9,31745.4,558728.2,0.8,6675.9,141288.3,3127706.8
RobertWalraven-ESG,51,250410.2,38443.4,530374.9,25.0,6882.0,213751.4,3052288.5
TTU-squider,51,731055.7,32828.0,2751891.3,7.0,1415.0,355660.2,19271064.0
