,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,56.2,20.3,87.4,0.5,7.5,61.7,503.1
UChicagoCHATTOPADHYAY-UnIT,51,69.8,34.5,89.0,0.1,13.8,75.3,418.1
UMass-MechBayes,51,71.7,32.0,96.5,0.0,12.0,92.0,524.0
USC-SI_kJalpha,51,73.8,35.0,91.4,1.0,12.5,110.5,504.0
LNQ-ens1,51,75.9,36.1,100.8,0.8,13.4,111.1,525.8
Caltech-CS156,51,76.0,39.0,124.3,0.1,8.3,71.6,611.3
OliverWyman-Navigator,51,76.4,45.9,96.1,3.4,14.7,104.3,561.4
Columbia_UNC-SurvCon,51,77.6,45.0,107.8,0.0,16.0,90.5,615.0
BPagano-RtDriven,51,83.4,55.4,93.2,1.4,15.3,113.3,419.0
Google_Harvard-CPF,51,85.5,28.8,120.4,0.0,12.8,106.9,599.7
UCSD_NEU-DeepGLEAM,50,88.7,33.0,129.6,0.5,8.0,99.9,601.1
CU-select,51,90.3,54.0,131.6,0.0,13.0,111.5,802.0
LANL-GrowthRate,51,90.7,44.0,110.8,1.0,12.0,107.5,409.0
SteveMcConnell-CovidComplete,51,91.5,53.0,127.5,2.0,11.5,108.0,612.0
COVIDhub-ensemble,51,91.5,47.0,132.4,0.0,15.5,107.0,644.0
MSRA-DeepST,47,92.9,27.6,139.2,0.7,13.6,115.4,620.7
MOBS-GLEAM_COVID,50,93.6,39.4,133.0,2.0,13.3,93.4,607.3
GT-DeepCOVID,45,95.2,39.2,142.8,0.6,13.5,110.2,756.2
CMU-TimeSeries,51,95.7,51.0,126.0,0.0,18.0,102.0,584.0
JHUAPL-Bucky,51,100.1,72.3,121.1,2.1,16.2,120.7,643.8
JCB-PRM,51,100.3,46.1,137.0,0.4,17.6,114.3,697.5
RobertWalraven-ESG,51,103.9,68.0,111.2,0.8,32.6,152.1,533.7
UA-EpiCovDA,51,106.4,48.0,145.0,1.0,14.0,109.5,598.0
Covid19Sim-Simulator,51,109.2,56.7,151.4,3.3,24.4,115.8,774.4
MIT_CritData-GBCF,51,112.1,44.0,163.1,0.0,18.0,133.5,690.0
IowaStateLW-STEM,49,116.6,55.0,176.6,0.0,15.0,103.0,830.0
USC-SI_kJalpha_RF,51,116.9,49.4,184.3,0.4,15.3,115.3,824.6
CEID-Walk,51,117.1,63.6,148.8,0.2,17.3,139.1,668.1
COVIDhub-baseline,51,117.6,67.0,148.8,0.0,17.9,146.0,686.3
DDS-NBDS,51,119.0,48.6,169.0,0.5,20.4,132.9,766.6
epiforecasts-ensemble1,47,119.0,45.0,166.0,1.0,12.1,144.5,647.0
Baseline,51,120.7,61.1,150.9,0.4,17.3,166.7,687.6
JHU_CSSE-DECOM,51,120.8,58.0,155.1,1.0,14.0,144.0,652.0
UT-Mobility,51,122.2,51.0,160.1,1.0,15.2,164.0,624.0
IQVIA_ACOE-STAN,49,127.7,73.0,159.5,3.0,29.5,149.5,741.0
UMich-RidgeTfReg,50,131.5,65.7,174.0,0.4,29.4,139.1,761.2
UCLA-SuEIR,51,132.6,72.8,156.7,0.6,24.2,169.7,623.6
UCSB-ACTS,51,141.5,60.6,210.8,3.9,28.3,132.0,931.5
CovidAnalytics-DELPHI,51,147.6,91.0,194.6,1.0,23.5,197.0,1012.0
JHU_UNC_GAS-StatMechPool,51,167.2,76.0,268.8,0.5,31.0,183.5,1552.0
PSI-DRAFT,51,170.0,76.0,228.3,2.0,23.0,176.5,963.0
NotreDame-mobility,51,174.2,104.7,223.0,2.2,35.3,205.8,1061.6
JHU_IDD-CovidSP,51,216.1,135.7,247.6,0.1,72.6,252.6,1153.3
WalmartLabsML-LogForecasting,51,254.3,148.1,274.7,3.7,85.7,306.7,1092.5
TTU-squider,51,384.5,117.9,724.6,2.3,36.7,474.1,4659.8
