,mean_rank
JHUAPL-Bucky,5.6
USC-SI_kJalpha,6.1
Covid19Sim-Simulator,6.2
JCB-PRM,6.5
COVIDhub-baseline,7.1
JHU_IDD-CovidSP,7.3
USACE-ERDC_SEIR,7.8
BPagano-RtDriven,8.3
Columbia_UNC-SurvCon,8.5
CovidAnalytics-DELPHI,8.8
IowaStateLW-STEM,8.9
NotreDame-mobility,9.7
UCLA-SuEIR,9.9
PSI-DRAFT,10.8
LANL-GrowthRate,11.2
WalmartLabsML-LogForecasting,13.1
