,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,155.9,70.7,207.3,2.8,32.1,185.5,1004.4
JHUAPL-Bucky,51,158.2,79.7,253.2,4.0,37.7,151.0,1466.8
Karlen-pypm,51,159.9,63.1,313.5,3.1,43.3,151.0,1969.2
CU-select,51,160.2,105.0,166.8,3.0,27.0,240.5,677.0
UMass-MechBayes,51,160.5,100.0,182.2,1.0,43.5,184.5,854.0
UCSD_NEU-DeepGLEAM,50,167.9,82.2,210.7,2.9,25.4,231.7,917.4
USC-SI_kJalpha,51,171.4,90.0,268.2,3.0,29.5,199.5,1633.0
MOBS-GLEAM_COVID,50,173.9,92.6,216.7,2.9,27.6,228.8,945.2
Google_Harvard-CPF,51,175.0,94.4,228.4,1.0,41.3,171.2,998.8
LNQ-ens1,51,186.0,112.3,232.7,1.4,52.9,203.4,1123.9
Covid19Sim-Simulator,51,190.0,92.6,289.2,1.9,29.4,166.5,1330.3
JHU_CSSE-DECOM,51,196.1,87.0,275.1,2.0,30.5,231.5,1227.0
UA-EpiCovDA,51,198.2,108.0,270.0,0.0,39.0,211.5,1210.0
MSRA-DeepST,47,200.9,97.3,258.1,0.4,38.8,224.1,1083.2
COVIDhub-ensemble,51,203.8,103.0,256.2,4.0,55.5,272.0,1141.0
SteveMcConnell-CovidComplete,51,208.0,107.0,286.5,2.0,28.2,256.9,1294.8
JCB-PRM,51,210.0,104.1,310.5,5.0,30.3,233.0,1501.5
BPagano-RtDriven,51,219.7,132.1,272.2,0.1,37.4,243.1,1213.8
GT-DeepCOVID,46,222.2,112.4,246.5,2.6,58.3,324.5,1144.3
CMU-TimeSeries,51,228.8,126.0,276.4,1.0,54.5,282.0,1245.0
COVIDhub-baseline,51,229.8,132.9,276.7,1.3,55.5,282.5,1199.6
Baseline,51,232.9,121.4,280.2,5.0,69.9,278.1,1219.9
UT-Mobility,51,235.4,127.0,314.4,3.5,60.2,303.0,1564.0
UMich-RidgeTfReg,50,237.2,137.9,272.9,2.6,74.4,311.7,1201.9
CEID-Walk,51,240.6,146.4,278.1,5.0,58.0,288.3,1247.0
DDS-NBDS,51,249.3,108.1,332.1,2.4,66.0,278.5,1539.8
MIT_CritData-GBCF,51,256.2,124.0,344.9,1.0,54.5,236.5,1430.0
IowaStateLW-STEM,49,256.3,143.0,292.5,0.0,79.0,345.5,1231.0
epiforecasts-ensemble1,42,259.1,151.9,323.6,3.0,67.0,301.3,1765.0
Columbia_UNC-SurvCon,51,261.5,87.0,466.4,4.0,46.0,286.0,2489.0
IHME-CurveFit,51,271.5,169.9,393.2,3.5,53.3,273.8,2240.5
CovidAnalytics-DELPHI,51,272.2,162.0,328.8,2.0,61.0,318.0,1620.0
JHU_UNC_GAS-StatMechPool,51,279.0,138.5,455.9,0.5,45.8,309.8,2765.5
NotreDame-mobility,51,287.1,151.1,365.1,1.6,82.6,307.5,1527.7
UCLA-SuEIR,51,293.5,177.2,336.6,5.0,69.6,375.9,1371.3
JHU_IDD-CovidSP,51,300.5,211.1,331.3,0.4,84.9,350.6,1514.4
PSI-DRAFT,51,313.7,168.0,402.9,5.0,60.8,417.0,1963.0
UCSB-ACTS,51,317.2,207.3,375.7,1.2,70.3,415.1,1756.0
LANL-GrowthRate,51,321.5,191.9,384.6,0.4,102.9,339.6,1847.4
TTU-squider,51,326.2,171.5,495.8,0.9,45.1,376.2,2299.6
USACE-ERDC_SEIR,51,355.7,131.9,552.3,0.3,60.9,329.3,2643.4
RobertWalraven-ESG,50,401.0,253.1,434.3,1.0,132.9,487.3,2038.3
WalmartLabsML-LogForecasting,51,411.4,265.1,440.7,5.1,132.9,458.5,1961.0
