,total_deaths_2020-09-06,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
MIT_CritData-GBCF,189303,204604.2,204986,15663.2,15683,-19.8,-0.1%
COVIDhub-ensemble,189303,204452.0,204986,15511.0,15683,-172.0,-1.1%
DDS-NBDS,189303,204799.6,204986,15858.6,15683,175.6,1.1%
LNQ-ens1,189303,204401.4,204986,15460.4,15683,-222.6,-1.4%
GT-DeepCOVID,189303,204889.3,204986,15948.3,15683,265.3,1.7%
CU-select,189303,204256.0,204986,15315.0,15683,-368.0,-2.3%
SteveMcConnell-CovidComplete,189303,204197.0,204986,15256.0,15683,-427.0,-2.7%
OliverWyman-Navigator,189303,204129.4,204986,15188.4,15683,-494.6,-3.2%
IowaStateLW-STEM,189303,204010.0,204986,15069.0,15683,-614.0,-3.9%
NotreDame-mobility,189303,203989.4,204986,15048.4,15683,-634.6,-4.0%
UCLA-SuEIR,189303,203988.4,204986,15047.4,15683,-635.6,-4.1%
CovidAnalytics-DELPHI,189303,203954.0,204986,15013.0,15683,-670.0,-4.3%
JCB-PRM,189303,203868.0,204986,14927.0,15683,-756.0,-4.8%
QJHong-Encounter,189303,203808.1,204986,14867.1,15683,-815.9,-5.2%
Covid19Sim-Simulator,189303,203644.8,204986,14703.8,15683,-979.2,-6.2%
USC-SI_kJalpha,189303,205704.0,204986,16763.0,15683,1080.0,6.9%
Karlen-pypm,189303,203504.4,204986,14563.4,15683,-1119.6,-7.1%
Columbia_UNC-SurvCon,189303,205820.0,204986,16879.0,15683,1196.0,7.6%
Baseline,189303,205846.7,204986,16905.7,15683,1222.7,7.8%
UMass-MechBayes,189303,203339.0,204986,14398.0,15683,-1285.0,-8.2%
COVIDhub-baseline,189303,206011.7,204986,17070.7,15683,1387.7,8.8%
JHU_IDD-CovidSP,189303,206027.8,204986,17086.8,15683,1403.8,9.0%
CEID-Walk,189303,206107.3,204986,17166.3,15683,1483.3,9.5%
MOBS-GLEAM_COVID,189303,203129.9,204986,14188.9,15683,-1494.1,-9.5%
YYG-ParamSearch,189303,202879.0,204986,13938.0,15683,-1745.0,-11.1%
IHME-CurveFit,189303,206437.2,204986,17496.2,15683,1813.2,11.6%
PSI-DRAFT,189303,206577.0,204986,17636.0,15683,1953.0,12.5%
RPI_UW-Mob_Collision,189303,206666.2,204986,17725.2,15683,2042.2,13.0%
UCSD_NEU-DeepGLEAM,189303,201585.9,204986,12644.9,15683,-3038.1,-19.4%
UA-EpiCovDA,189303,207877.0,204986,18936.0,15683,3253.0,20.7%
USACE-ERDC_SEIR,189303,208018.5,204986,19077.5,15683,3394.5,21.6%
UCM_MESALab-FoGSEIR,189303,201198.0,204986,12257.0,15683,-3426.0,-21.8%
WalmartLabsML-LogForecasting,189303,200100.2,204986,11159.2,15683,-4523.8,-28.8%
JHUAPL-Bucky,189303,209251.1,204986,20310.1,15683,4627.1,29.5%
UMich-RidgeTfReg,189303,209690.4,204986,20749.4,15683,5066.4,32.3%
LANL-GrowthRate,189303,198935.4,204986,9994.4,15683,-5688.6,-36.3%
IBF-TimeSeries,189303,210954.5,204986,22013.5,15683,6330.5,40.4%
RobertWalraven-ESG,189303,197615.1,204986,8674.1,15683,-7008.9,-44.7%
STH-3PU,189303,194725.0,204986,5784.0,15683,-9899.0,-63.1%
epiforecasts-ensemble1,189303,193782.0,204986,4841.0,15683,-10842.0,-69.1%
CMU-TimeSeries,189303,,204986,,15683,,
GT_CHHS-COVID19,189303,,204986,,15683,,
Google_Harvard-CPF,189303,,204986,,15683,,
MITCovAlliance-SIR,189303,,204986,,15683,,
NotreDame-FRED,189303,,204986,,15683,,
