,total_deaths_2020-08-09,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
STH-3PU,163058,204529.0,204654,41591.0,41596,-5.0,-0.0%
YYG-ParamSearch,163058,207469.1,204654,44531.1,41596,2935.1,7.1%
IHME-CurveFit,163058,210210.9,204654,47272.9,41596,5676.9,13.6%
CovidAnalytics-DELPHI,163058,198226.0,204654,35288.0,41596,-6308.0,-15.2%
USC-SI_kJalpha,163058,195967.0,204654,33029.0,41596,-8567.0,-20.6%
UCLA-SuEIR,163058,195918.1,204654,32980.1,41596,-8615.9,-20.7%
Baseline,163058,213495.7,204654,50557.7,41596,8961.7,21.5%
Columbia_UNC-SurvCon,163058,192743.0,204654,29805.0,41596,-11791.0,-28.3%
USACE-ERDC_SEIR,163058,217880.6,204654,54942.6,41596,13346.6,32.1%
LANL-GrowthRate,163058,188117.4,204654,25179.4,41596,-16416.6,-39.5%
