,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,51,4983.3,1059.9,8690.9,0.5,66.5,4905.1,36917.8
USC-SI_kJalpha,51,5352.0,361.0,11880.3,0.0,56.5,3978.0,63504.0
OliverWyman-Navigator,51,5458.8,276.1,13717.7,0.0,56.5,3092.2,72257.8
UCLA-SuEIR,51,5934.1,316.4,17905.5,0.0,52.8,3350.3,115110.6
Baseline,51,6096.0,212.3,18187.8,0.0,22.9,2170.8,111938.0
CMU-TimeSeries,49,6132.5,576.0,15486.6,0.0,56.5,2610.0,93025.0
COVIDhub-baseline,51,6251.7,256.0,17249.4,0.0,54.5,3888.7,109912.1
SteveMcConnell-CovidComplete,51,6322.0,204.5,17423.6,0.0,36.6,3198.6,89401.0
IowaStateLW-STEM,49,6332.9,1156.0,14192.0,1.0,133.1,4290.5,74529.0
CEID-Walk,51,6345.3,236.7,17789.1,0.0,46.1,3694.1,110154.3
COVIDhub-ensemble,51,6354.5,169.0,20098.2,0.0,56.5,2364.5,122500.0
UMass-MechBayes,51,6742.8,256.0,18385.3,0.0,56.5,1742.5,99856.0
Covid19Sim-Simulator,51,7768.1,429.9,21456.9,0.1,12.9,2883.6,86907.8
Karlen-pypm,51,8244.2,225.0,30752.4,0.0,71.5,3649.0,211232.2
IQVIA_ACOE-STAN,49,8547.2,324.0,24621.3,0.0,64.0,2209.0,136900.0
LNQ-ens1,51,8627.5,284.7,22804.8,0.0,52.3,2804.2,121920.5
JCB-PRM,51,8927.6,196.8,36656.8,0.0,50.0,1734.3,253915.7
DDS-NBDS,51,8942.5,599.5,26500.0,0.0,20.8,2713.3,139342.9
Columbia_UNC-SurvCon,51,9123.1,841.0,22403.2,0.0,56.5,4505.0,133956.0
GT-DeepCOVID,49,9479.5,343.7,33418.6,0.0,53.3,3112.7,226618.0
YYG-ParamSearch,51,9808.6,187.4,34975.8,0.1,22.7,2159.3,236124.9
LANL-GrowthRate,51,9825.0,419.4,25396.3,0.4,104.7,5286.5,128610.5
CovidAnalytics-DELPHI,51,10169.3,729.0,23534.2,0.0,72.5,3848.0,119716.0
UT-Mobility,51,12210.0,841.0,46638.8,0.0,132.5,2117.0,312481.0
PSI-DRAFT,51,14318.0,1296.0,40399.5,0.0,144.0,5045.0,220900.0
MOBS-GLEAM_COVID,50,15391.1,673.7,50817.8,0.1,64.8,3677.5,333326.9
UCSD_NEU-DeepGLEAM,50,15802.9,902.2,54069.4,0.0,169.6,4469.2,356049.4
Google_Harvard-CPF,51,16245.1,586.8,52851.3,0.4,81.2,8642.8,361698.9
CU-select,51,19958.2,1296.0,59509.7,1.0,110.5,11237.0,390625.0
MIT_CritData-GBCF,51,21123.1,1444.0,76849.6,0.0,110.5,5592.5,509796.0
NotreDame-mobility,51,25967.6,2276.3,76000.7,0.1,178.9,14554.0,494454.6
MITCovAlliance-SIR,51,33397.3,1436.0,143204.3,0.0,53.2,7553.6,877182.1
USACE-ERDC_SEIR,51,37213.1,1677.1,97142.7,0.4,250.9,14762.9,527956.4
RobertWalraven-ESG,51,38746.5,1936.0,143876.8,0.0,104.9,10485.8,986406.5
UA-EpiCovDA,51,42869.0,289.0,206557.7,1.0,56.5,4886.5,1435204.0
WalmartLabsML-LogForecasting,51,45584.3,1291.5,170250.7,0.0,166.1,24438.1,1201216.0
JHUAPL-Bucky,51,52343.7,3477.9,186819.4,0.0,241.7,23370.3,1271763.7
epiforecasts-ensemble1,46,72530.2,1849.0,263561.9,1.0,156.5,30872.5,1739761.0
UMich-RidgeTfReg,49,85415.5,2034.1,460243.3,4.5,213.9,11433.4,3223780.6
TTU-squider,51,1063161.5,23860.1,4927826.6,0.0,1049.5,154867.2,33176102.4
