,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,51,1364.7,266.6,2727.2,2.3,34.9,911.0,13829.8
OliverWyman-Navigator,51,1437.1,100.8,4238.0,0.0,26.4,355.1,20831.6
SteveMcConnell-CovidComplete,51,1551.4,49.0,5032.6,0.0,16.0,440.5,27556.0
CMU-TimeSeries,49,1638.0,256.0,4597.3,0.0,9.0,602.5,25600.0
LNQ-ens1,51,1723.6,46.5,5190.2,0.0,8.0,406.7,24201.5
UCLA-SuEIR,51,1817.3,121.9,4475.3,0.0,30.8,773.3,22912.7
DDS-NBDS,51,1920.6,85.3,6935.4,0.0,12.8,429.7,39551.0
COVIDhub-ensemble,51,1965.0,81.0,6801.3,0.0,9.0,361.0,40804.0
MIT_CritData-GBCF,51,1968.1,324.0,6194.1,1.0,20.5,1190.5,41209.0
Baseline,51,1989.0,108.8,5147.5,0.0,15.5,580.9,21483.2
Geneva-DetGrowth,51,2029.2,181.3,5530.5,0.0,19.0,843.4,24185.4
COVIDhub-baseline,51,2037.1,144.0,4887.6,0.0,9.0,704.5,21609.0
CEID-Walk,51,2130.3,127.5,5242.3,0.0,19.8,745.0,22146.2
LANL-GrowthRate,51,2169.7,71.3,5860.5,0.0,17.7,928.0,26222.6
Karlen-pypm,51,2198.9,57.8,9088.2,0.0,10.6,288.0,60516.0
UMass-MechBayes,51,2230.9,81.0,7193.5,0.0,9.0,629.0,40804.0
JCB-PRM,51,2340.0,42.7,9911.0,0.0,8.1,420.3,67461.2
USC-SI_kJalpha,51,2431.2,81.0,7391.9,0.0,6.5,738.0,42436.0
YYG-ParamSearch,51,2522.5,42.1,7424.1,0.0,4.9,1029.4,43101.4
IQVIA_ACOE-STAN,49,2541.8,100.0,6904.6,0.0,9.0,580.0,33124.0
GT-DeepCOVID,44,2706.7,141.3,7825.7,0.1,17.2,727.2,32692.9
CovidAnalytics-DELPHI,51,2867.1,169.0,9059.8,0.0,25.0,1297.0,49729.0
MOBS-GLEAM_COVID,50,2881.1,171.9,12904.2,0.0,12.3,966.1,91479.1
UA-EpiCovDA,51,3021.0,169.0,8263.7,1.0,30.5,1157.0,47961.0
UCSD_NEU-DeepGLEAM,50,3021.4,221.5,12382.1,0.7,35.4,1126.4,87253.9
Columbia_UNC-SurvCon,51,3232.3,169.0,9447.7,0.0,16.0,1690.0,48841.0
PSI-DRAFT,51,3247.2,100.0,9525.2,0.0,9.0,1128.5,42025.0
UT-Mobility,51,4347.4,225.0,12737.8,0.0,25.0,1332.5,78961.0
MITCovAlliance-SIR,51,5200.8,215.3,20168.6,0.0,21.6,1432.0,122911.2
IowaStateLW-STEM,49,5749.0,676.0,14393.6,0.0,110.5,4692.5,81225.0
NotreDame-mobility,51,5917.8,110.6,24747.0,0.0,11.8,2089.4,172967.4
CU-select,51,6254.9,400.0,16401.8,0.0,37.0,3730.0,104976.0
USACE-ERDC_SEIR,51,10194.8,315.7,28157.5,0.1,20.6,4468.3,141237.7
RobertWalraven-ESG,51,11170.2,294.1,40589.1,0.0,36.4,2283.6,257241.7
Google_Harvard-CPF,51,12095.8,527.8,34606.0,0.0,67.7,5389.3,226164.3
Covid19Sim-Simulator,51,12192.9,328.5,32633.2,0.0,30.6,5989.8,171361.9
JHUAPL-Bucky,51,12375.9,557.5,48766.9,0.9,46.7,3730.9,336773.0
IHME-CurveFit,51,12411.3,663.6,34708.2,0.2,68.5,3910.8,208866.0
UMich-RidgeTfReg,50,18816.4,449.1,89243.3,0.1,31.8,3189.4,592520.7
epiforecasts-ensemble1,44,32921.4,324.0,132868.0,0.0,25.0,13441.7,935089.0
WalmartLabsML-LogForecasting,51,33785.8,268.4,167765.7,0.0,27.7,5574.8,1196836.0
