,count,mean,median,std,min,25%,75%,max
CMU-TimeSeries,50,59.9,37.0,76.1,0.0,13.5,75.5,429.0
LNQ-ens1,51,70.7,33.9,112.4,0.0,16.3,76.2,713.9
YYG-ParamSearch,51,72.6,31.3,133.7,0.1,13.7,65.5,863.3
COVIDhub-ensemble,51,74.0,32.0,106.7,1.0,11.5,92.5,557.0
JCB-PRM,51,77.7,23.1,142.0,0.7,7.8,83.6,726.3
DDS-NBDS,51,84.5,41.0,151.8,1.0,13.1,112.1,1031.3
Covid19Sim-Simulator,51,89.8,35.3,186.7,0.1,8.2,80.1,1215.6
UCLA-SuEIR,51,92.6,48.7,96.6,0.2,19.3,144.5,343.8
OliverWyman-Navigator,51,94.5,45.3,148.1,1.2,12.6,97.3,825.2
USC-SI_kJalpha,51,95.7,30.0,172.6,0.0,12.0,110.0,1065.0
Karlen-pypm,51,102.0,31.0,197.2,0.4,11.2,117.8,1230.5
UMich-RidgeTfReg,43,103.5,66.4,119.4,2.1,19.2,126.3,596.7
Baseline,51,107.4,61.9,148.1,0.0,12.6,139.4,775.0
SteveMcConnell-CovidComplete,51,110.3,47.0,215.5,1.0,16.5,112.0,1477.0
NotreDame-mobility,51,110.4,59.7,142.2,0.7,10.1,157.1,580.1
UMass-MechBayes,51,111.8,43.0,172.2,0.0,12.0,133.0,833.0
IowaStateLW-STEM,49,112.7,49.0,185.5,0.0,23.5,127.5,1171.0
CovidAnalytics-DELPHI,51,123.3,60.0,219.1,0.0,15.0,135.5,1146.0
COVIDhub-baseline,51,125.5,53.9,193.1,0.6,10.4,124.2,1006.9
CEID-Walk,51,126.9,58.8,188.6,0.2,14.5,135.4,1050.2
Google_Harvard-CPF,51,132.4,93.2,151.4,2.4,35.4,167.3,722.5
GT-DeepCOVID,47,133.0,39.8,244.9,0.5,22.1,138.7,1224.9
LANL-GrowthRate,51,135.6,51.2,232.1,2.3,21.3,139.4,1207.5
JHU_IDD-CovidSP,51,138.0,62.0,179.3,1.7,22.1,203.6,896.4
MOBS-GLEAM_COVID,50,144.7,61.8,225.6,0.2,17.1,185.3,1147.1
epiforecasts-ensemble1,46,153.9,56.0,215.6,1.0,17.5,229.0,1170.0
CU-select,51,154.5,93.0,253.3,0.0,28.5,161.5,1393.0
PSI-DRAFT,51,159.8,76.0,210.2,0.0,25.8,236.5,1080.0
RobertWalraven-ESG,51,167.3,90.0,245.5,0.0,20.6,206.2,1366.9
UA-EpiCovDA,51,197.2,43.0,431.5,0.0,19.5,164.0,2533.0
USACE-ERDC_SEIR,51,204.4,79.0,293.4,0.3,21.7,247.7,1218.4
IHME-CurveFit,51,213.1,70.0,484.9,0.7,26.7,187.7,3156.7
JHUAPL-Bucky,51,219.2,47.0,418.1,0.9,18.2,265.8,2358.1
