,mean_rank
Covid19Sim-Simulator,2.9
YYG-ParamSearch,3.1
USC-SI_kJalpha,3.3
IHME-CurveFit,3.4
IowaStateLW-STEM,3.7
UCLA-SuEIR,4.5
