,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,42.0,13.0,68.4,0.0,7.5,48.5,350.0
Baseline,51,42.6,14.6,66.1,0.0,4.8,45.7,334.6
UCLA-SuEIR,51,43.5,17.8,64.2,0.0,7.3,57.5,339.3
OliverWyman-Navigator,51,43.7,16.6,60.2,0.0,7.2,55.6,268.8
SteveMcConnell-CovidComplete,51,44.3,14.3,66.7,0.1,6.1,56.5,299.0
CEID-Walk,51,44.8,15.4,66.5,0.0,6.8,60.1,331.9
UMass-MechBayes,51,44.8,16.0,69.5,0.0,7.5,41.5,316.0
JCB-PRM,51,45.4,14.0,83.7,0.0,7.1,41.6,503.9
USC-SI_kJalpha,51,45.5,19.0,57.8,0.0,7.5,63.0,252.0
COVIDhub-baseline,51,45.6,16.0,65.2,0.0,7.4,60.0,331.5
CMU-TimeSeries,49,46.4,24.0,63.7,0.0,7.5,51.0,305.0
Covid19Sim-Simulator,51,47.0,20.7,75.3,0.2,3.6,53.7,294.8
Karlen-pypm,51,47.3,15.0,78.3,0.0,8.4,60.2,459.6
YYG-ParamSearch,51,49.3,13.7,86.8,0.3,4.7,46.5,485.9
IQVIA_ACOE-STAN,49,49.5,18.0,78.8,0.0,8.0,47.0,370.0
JHU_IDD-CovidSP,51,49.6,32.6,50.8,0.7,8.2,69.5,192.1
DDS-NBDS,51,50.6,24.5,80.7,0.2,4.5,52.1,373.3
GT-DeepCOVID,49,51.0,18.5,83.8,0.1,7.3,55.8,476.0
LNQ-ens1,51,52.0,16.9,77.7,0.0,7.2,52.9,349.2
IowaStateLW-STEM,49,53.1,34.0,59.8,1.0,11.5,65.5,273.0
UT-Mobility,51,56.1,29.0,96.1,0.0,11.5,46.0,559.0
LANL-GrowthRate,51,57.5,20.5,81.5,0.6,10.2,72.7,358.6
Columbia_UNC-SurvCon,51,58.0,29.0,76.7,0.0,7.5,67.0,366.0
CovidAnalytics-DELPHI,51,61.2,27.0,81.0,0.0,8.5,62.0,346.0
MOBS-GLEAM_COVID,50,66.2,26.0,105.9,0.3,8.0,60.6,577.3
UCSD_NEU-DeepGLEAM,50,67.6,30.0,107.1,0.2,13.0,66.8,596.7
PSI-DRAFT,51,67.9,36.0,99.5,0.0,12.0,71.0,470.0
Google_Harvard-CPF,51,69.1,24.2,108.2,0.7,9.0,92.8,601.4
MIT_CritData-GBCF,51,75.5,38.0,125.4,0.0,10.5,74.5,714.0
MITCovAlliance-SIR,51,81.2,37.9,165.3,0.1,7.3,86.9,936.6
CU-select,51,82.2,36.0,116.1,1.0,10.5,106.0,625.0
UA-EpiCovDA,51,84.1,17.0,191.1,1.0,7.5,69.5,1198.0
NotreDame-mobility,51,94.1,47.7,132.1,0.2,13.0,120.6,703.2
RobertWalraven-ESG,51,102.2,44.0,169.9,0.0,10.2,102.4,993.2
USACE-ERDC_SEIR,51,111.4,41.0,159.1,0.6,15.8,121.5,726.6
UMich-RidgeTfReg,49,112.3,45.1,272.5,2.1,13.9,106.9,1795.5
WalmartLabsML-LogForecasting,51,115.1,35.9,181.6,0.1,12.9,156.3,1096.0
JHUAPL-Bucky,51,123.5,59.0,194.5,0.0,15.5,152.6,1127.7
epiforecasts-ensemble1,46,136.9,43.0,234.2,1.0,12.5,175.5,1319.0
TTU-squider,51,417.1,154.5,952.3,0.2,32.4,392.9,5759.9
