,count,mean,median,std,min,25%,75%,max
SteveMcConnell-CovidComplete,51,20.5,7.0,33.9,0.0,4.0,20.5,166.0
OliverWyman-Navigator,51,20.8,10.0,32.0,0.0,5.1,18.8,144.3
DDS-NBDS,51,20.9,9.2,38.9,0.1,3.6,20.7,198.9
LNQ-ens1,51,20.9,6.8,36.2,0.0,2.8,20.1,155.6
Karlen-pypm,51,21.2,7.6,42.2,0.2,3.2,16.8,246.0
COVIDhub-ensemble,51,22.1,9.0,38.8,0.0,3.0,19.0,202.0
JCB-PRM,51,22.1,6.5,43.5,0.0,2.8,20.5,259.7
CMU-TimeSeries,49,23.5,16.0,33.3,0.0,3.0,24.5,160.0
UMass-MechBayes,51,23.9,9.0,41.2,0.0,3.0,25.0,202.0
Baseline,51,24.9,10.4,37.4,0.0,3.9,24.1,146.6
JHU_IDD-CovidSP,51,25.3,16.3,27.2,1.5,5.9,30.2,117.6
USC-SI_kJalpha,51,25.7,9.0,42.5,0.0,2.5,27.0,206.0
Geneva-DetGrowth,51,25.8,13.5,37.3,0.0,4.4,29.0,155.5
UCLA-SuEIR,51,25.9,11.0,34.2,0.0,5.5,27.8,151.4
LANL-GrowthRate,51,26.1,8.4,39.0,0.1,4.2,30.4,161.9
COVIDhub-baseline,51,26.2,12.0,37.1,0.0,3.0,26.5,147.0
YYG-ParamSearch,51,26.3,6.5,43.2,0.1,2.2,31.9,207.6
CEID-Walk,51,26.5,11.3,38.2,0.0,4.4,27.3,148.8
MOBS-GLEAM_COVID,50,26.8,13.1,46.9,0.0,3.5,31.1,302.5
IQVIA_ACOE-STAN,49,27.0,10.0,43.0,0.0,3.0,24.0,182.0
MIT_CritData-GBCF,51,27.2,18.0,35.4,1.0,4.5,34.5,203.0
GT-DeepCOVID,44,28.1,11.9,44.2,0.4,4.1,27.0,180.8
CovidAnalytics-DELPHI,51,28.8,13.0,45.6,0.0,5.0,36.0,223.0
UCSD_NEU-DeepGLEAM,50,29.5,14.9,46.8,0.8,6.0,33.6,295.4
PSI-DRAFT,51,30.1,10.0,48.9,0.0,3.0,33.5,205.0
UA-EpiCovDA,51,31.3,13.0,45.6,1.0,5.5,34.0,219.0
Columbia_UNC-SurvCon,51,31.4,13.0,47.8,0.0,4.0,41.0,221.0
MITCovAlliance-SIR,51,35.3,14.7,63.5,0.1,4.6,37.8,350.6
UT-Mobility,51,35.9,15.0,55.9,0.0,5.0,36.5,281.0
NotreDame-mobility,51,36.9,10.5,68.2,0.2,3.4,45.7,415.9
IowaStateLW-STEM,49,47.1,26.0,60.0,0.0,10.5,68.5,285.0
CU-select,51,47.5,20.0,63.8,0.0,6.0,61.0,324.0
RobertWalraven-ESG,51,49.5,17.1,94.3,0.0,6.0,47.5,507.2
UMich-RidgeTfReg,50,55.9,21.2,126.5,0.4,5.6,56.5,769.8
USACE-ERDC_SEIR,51,56.1,17.8,84.8,0.4,4.5,66.8,375.8
JHUAPL-Bucky,51,58.1,23.6,95.8,0.9,6.8,61.0,580.3
Covid19Sim-Simulator,51,60.6,18.1,93.3,0.2,5.5,77.3,414.0
IHME-CurveFit,51,62.0,25.8,93.5,0.4,8.3,62.5,457.0
Google_Harvard-CPF,51,63.3,23.0,90.8,0.0,8.2,72.8,475.6
WalmartLabsML-LogForecasting,51,77.9,16.4,168.1,0.1,5.3,74.7,1094.0
epiforecasts-ensemble1,44,88.4,18.0,160.0,0.0,5.0,115.9,967.0
