,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1964,1946.6,2911.0,16958.9,-17.4,947.0,14994.9,False,False
Argentina,31002,7204.7,8282.0,24780.9,-23797.3,-22720.0,-6221.1,True,True
Australia,907,139.7,302.0,106.5,-767.3,-605.0,-800.5,True,False
Austria,1109,739.7,838.0,4647.8,-369.3,-271.0,3538.8,True,False
Bangladesh,5923,7109.1,6588.0,17150.5,1186.1,665.0,11227.5,True,False
Belarus,980,1114.1,1150.0,611.5,134.1,170.0,-368.5,False,False
Belgium,11625,9956.4,9976.0,10810.8,-1668.6,-1649.0,-814.2,True,True
Bolivia,8725,7721.7,6912.0,8007.5,-1003.3,-1813.0,-717.5,False,True
Brazil,159884,186794.7,144890.0,179492.0,26910.7,-14994.0,19608.0,True,True
Bulgaria,1279,616.9,861.0,917.2,-662.1,-418.0,-361.8,True,True
Canada,10187,10256.1,9813.0,10880.4,69.1,-374.0,693.4,False,False
Chile,14207,17619.1,10996.0,17690.9,3412.1,-3211.0,3483.9,True,False
Colombia,31314,25215.7,21730.0,33555.4,-6098.3,-9584.0,2241.4,False,True
Croatia,546,214.1,265.0,122.4,-331.9,-281.0,-423.6,True,False
Cuba,128,102.9,106.0,87.2,-25.1,-22.0,-40.8,True,False
Cyprus,26,19.0,31.0,17.6,-7.0,5.0,-8.4,True,False
Czechia,3251,415.4,485.0,483.1,-2835.6,-2766.0,-2767.9,True,True
Denmark,721,656.6,657.0,741.1,-64.4,-64.0,20.1,True,True
Dominican Republic,2245,2530.3,4386.0,6235.7,285.3,2141.0,3990.7,False,False
Ecuador,12670,9265.0,8257.0,22648.4,-3405.0,-4413.0,9978.4,False,False
Egypt,6266,12024.4,10073.0,50066.4,5758.4,3807.0,43800.4,True,False
Estonia,73,69.0,87.0,71.4,-4.0,14.0,-1.6,False,True
Finland,358,329.0,374.0,323.4,-29.0,16.0,-34.6,True,False
France,36826,31767.1,30712.0,34697.3,-5058.9,-6114.0,-2128.7,False,True
Germany,10483,9832.1,9479.0,12293.3,-650.9,-1004.0,1810.3,False,False
Greece,626,208.9,226.0,197.2,-417.1,-400.0,-428.8,True,False
Honduras,2669,2914.7,4050.0,6507.7,245.7,1381.0,3838.7,False,False
Hungary,1750,690.1,730.0,671.4,-1059.9,-1020.0,-1078.6,True,False
Iceland,12,10.0,14.0,11.9,-2.0,2.0,-0.1,False,True
Indonesia,13869,10503.9,14195.0,40058.1,-3365.1,326.0,26189.1,True,False
Iran,34864,32777.3,30066.0,61959.3,-2086.7,-4798.0,27095.3,False,False
Ireland,1913,1825.3,1839.0,2476.5,-87.7,-74.0,563.5,True,False
Israel,2539,853.6,1752.0,2207.4,-1685.4,-787.0,-331.6,True,True
Italy,38618,36428.7,35699.0,39598.7,-2189.3,-2919.0,980.7,False,True
Japan,1769,1078.1,1598.0,997.4,-690.9,-171.0,-771.6,True,False
Kuwait,779,738.9,717.0,2499.0,-40.1,-62.0,1720.0,False,False
Latvia,71,30.0,39.0,29.9,-41.0,-32.0,-41.1,True,False
Lithuania,165,79.0,114.0,82.7,-86.0,-51.0,-82.3,True,True
Luxembourg,152,126.9,148.0,267.7,-25.1,-4.0,115.7,True,False
Malaysia,249,137.9,157.0,123.1,-111.1,-92.0,-125.9,True,False
Malta,62,9.0,13.0,7.8,-53.0,-49.0,-54.2,True,False
Mexico,91753,104254.1,84677.0,103593.3,12501.1,-7076.0,11840.3,True,True
Moldova,1785,1545.9,1279.0,1624.1,-239.1,-506.0,-160.9,False,True
Netherlands,7459,6314.6,6308.0,6727.2,-1144.4,-1151.0,-731.8,False,True
Nigeria,1144,2246.4,2400.0,4226.3,1102.4,1256.0,3082.3,False,False
Norway,282,267.9,274.0,255.8,-14.1,-8.0,-26.2,True,False
Panama,2700,3477.9,3421.0,3310.3,777.9,721.0,610.3,True,True
Peru,34411,32183.0,23299.0,39099.1,-2228.0,-11112.0,4688.1,False,False
Philippines,7221,5292.1,3710.0,25006.7,-1928.9,-3511.0,17785.7,False,False
Poland,5631,2427.3,2505.0,3025.7,-3203.7,-3126.0,-2605.3,True,True
Portugal,2507,2389.4,2315.0,2383.3,-117.6,-192.0,-123.7,False,False
Romania,6968,4008.9,4029.0,12337.3,-2959.1,-2939.0,5369.3,True,False
Russia,27787,29918.4,22901.0,16846.5,2131.4,-4886.0,-10940.5,False,False
Serbia,820,1693.3,3794.0,5245.6,873.3,2974.0,4425.6,False,False
Slovakia,219,28.0,41.0,29.2,-191.0,-178.0,-189.8,True,True
Slovenia,338,111.0,124.0,278.5,-227.0,-214.0,-59.5,True,True
South Korea,466,368.3,345.0,291.1,-97.7,-121.0,-174.9,False,False
Spain,35878,28688.4,28986.0,33967.8,-7189.6,-6892.0,-1910.2,True,True
Sweden,5938,7206.9,5993.0,7024.0,1268.9,55.0,1086.0,True,True
Switzerland,2297,2015.6,2073.0,2184.3,-281.4,-224.0,-112.7,True,True
Turkey,10252,7551.3,7030.0,7756.2,-2700.7,-3222.0,-2495.8,False,True
Ukraine,7399,3540.7,3048.0,2648.5,-3858.3,-4351.0,-4750.5,False,False
United Arab Emirates,495,491.6,485.0,991.4,-3.4,-10.0,496.4,False,False
United Kingdom,46645,54402.4,49232.0,67553.0,7757.4,2587.0,20908.0,True,False
