,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1964,2108.3,2162.3,2888.9,144.3,198.3,924.9,False,False
Argentina,31002,17613.3,16180.9,23438.2,-13388.7,-14821.1,-7563.8,False,True
Australia,907,1593.6,1511.1,6010.0,686.6,604.1,5103.0,True,False
Austria,1109,804.0,821.2,792.9,-305.0,-287.8,-316.1,True,False
Bangladesh,5923,6458.1,5616.2,11936.8,535.1,-306.8,6013.8,True,False
Belarus,980,859.7,803.3,984.0,-120.3,-176.7,4.0,False,True
Belgium,11625,10666.4,10545.2,11262.3,-958.6,-1079.8,-362.7,False,True
Bolivia,8725,8596.3,7127.2,9534.2,-128.7,-1597.8,809.2,False,False
Brazil,159884,181713.1,171471.8,179917.3,21829.1,11587.8,20033.3,True,True
Bulgaria,1279,1051.7,1000.8,1874.6,-227.3,-278.2,595.6,False,False
Canada,10187,9573.4,9485.0,9487.1,-613.6,-702.0,-699.9,False,False
Chile,14207,14523.4,14223.0,15528.1,316.4,16.0,1321.1,True,False
Colombia,31314,39579.9,31000.5,31786.6,8265.9,-313.5,472.6,True,True
Croatia,546,263.7,295.8,211.6,-282.3,-250.2,-334.4,True,False
Cuba,128,88.0,127.3,87.3,-40.0,-0.7,-40.7,True,False
Cyprus,26,30.9,31.4,19.3,4.9,5.4,-6.7,False,False
Czechia,3251,473.0,539.0,1130.2,-2778.0,-2712.0,-2120.8,True,True
Denmark,721,664.4,713.3,772.2,-56.6,-7.7,51.2,True,True
Dominican Republic,2245,3016.4,2685.2,4501.8,771.4,440.2,2256.8,True,False
Ecuador,12670,7676.9,7401.2,25323.4,-4993.1,-5268.8,12653.4,False,False
Egypt,6266,6799.4,5894.8,7042.4,533.4,-371.2,776.4,True,False
Estonia,73,63.0,71.3,65.2,-10.0,-1.7,-7.8,True,True
Finland,358,354.7,371.7,333.7,-3.3,13.7,-24.3,False,False
France,36826,31311.1,31469.7,34399.6,-5514.9,-5356.3,-2426.4,True,True
Germany,10483,9593.3,10002.9,10252.1,-889.7,-480.1,-230.9,True,True
Greece,626,401.7,461.3,222.5,-224.3,-164.7,-403.5,True,False
Honduras,2669,2443.6,2661.1,7195.8,-225.4,-7.9,4526.8,True,False
Hungary,1750,673.1,692.1,596.2,-1076.9,-1057.9,-1153.8,True,False
Iceland,12,10.0,12.8,10.5,-2.0,0.8,-1.5,True,True
Indonesia,13869,10786.0,10762.6,11863.2,-3083.0,-3106.4,-2005.8,False,True
Iran,34864,32797.9,27748.8,51161.9,-2066.1,-7115.2,16297.9,False,False
Ireland,1913,1795.7,1854.4,2251.9,-117.3,-58.6,338.9,True,False
Israel,2539,1607.9,1540.7,3479.8,-931.1,-998.3,940.8,False,False
Italy,38618,37469.7,36072.2,39655.1,-1148.3,-2545.8,1037.1,False,True
Japan,1769,1711.0,1956.0,1128.5,-58.0,187.0,-640.5,False,False
Kuwait,779,750.7,762.1,1472.4,-28.3,-16.9,693.4,True,False
Latvia,71,32.0,38.8,32.2,-39.0,-32.2,-38.8,True,True
Lithuania,165,81.0,95.0,78.9,-84.0,-70.0,-86.1,True,False
Luxembourg,152,155.6,173.6,138.3,3.6,21.6,-13.7,False,False
Malaysia,249,125.0,140.4,126.4,-124.0,-108.6,-122.6,True,True
Malta,62,9.0,11.7,9.3,-53.0,-50.3,-52.7,True,True
Mexico,91753,105169.0,98016.7,96677.7,13416.0,6263.7,4924.7,True,True
Moldova,1785,1449.7,1368.7,1914.4,-335.3,-416.3,129.4,False,True
Morocco,3695,2395.1,3269.1,22350.2,-1299.9,-425.9,18655.2,True,False
Netherlands,7459,6367.7,6560.4,7130.3,-1091.3,-898.6,-328.7,True,True
Nigeria,1144,1300.7,1315.7,1309.1,156.7,171.7,165.1,False,False
Norway,282,315.3,313.8,255.5,33.3,31.8,-26.5,True,True
Pakistan,6823,7184.7,7026.3,7930.6,361.7,203.3,1107.6,True,False
Panama,2700,3156.7,2789.2,4053.5,456.7,89.2,1353.5,True,False
Peru,34411,80393.3,36762.9,43831.8,45982.3,2351.9,9420.8,True,True
Philippines,7221,6953.6,7151.7,36141.6,-267.4,-69.3,28920.6,True,False
Poland,5631,2637.0,2898.6,3472.8,-2994.0,-2732.4,-2158.2,True,True
Portugal,2507,2016.9,2050.3,2077.5,-490.1,-456.7,-429.5,True,True
Romania,6968,6150.4,6376.0,7723.0,-817.6,-592.0,755.0,True,True
Russia,27787,23795.9,21936.2,27858.2,-3991.1,-5850.8,71.2,False,True
Saudi Arabia,5402,6024.6,5127.3,4598.0,622.6,-274.7,-804.0,True,False
Serbia,820,1032.3,1004.9,1038.8,212.3,184.9,218.8,True,False
Slovakia,219,31.0,45.1,29.1,-188.0,-173.9,-189.9,True,False
Slovenia,338,150.7,165.3,175.1,-187.3,-172.7,-162.9,True,True
South Africa,19276,27375.6,22251.6,35541.8,8099.6,2975.6,16265.8,True,False
South Korea,466,305.0,354.3,307.5,-161.0,-111.7,-158.5,True,True
Spain,35878,29854.7,29885.5,32885.6,-6023.3,-5992.5,-2992.4,True,True
Sweden,5938,6000.1,5944.7,6512.1,62.1,6.7,574.1,True,False
Switzerland,2297,2045.3,2124.9,2189.7,-251.7,-172.1,-107.3,True,True
Turkey,10252,7385.4,7408.9,7713.0,-2866.6,-2843.1,-2539.0,True,True
Ukraine,7399,4000.0,4671.2,4548.1,-3399.0,-2727.8,-2850.9,True,True
United Arab Emirates,495,440.0,453.2,441.1,-55.0,-41.8,-53.9,True,True
United Kingdom,46645,48224.1,48484.0,53288.5,1579.1,1839.0,6643.5,False,False
