,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1964,2208.1,2331.9,3620.6,244.1,367.9,1656.6,False,False
Argentina,31002,12763.7,12693.8,27832.6,-18238.3,-18308.2,-3169.4,False,True
Australia,907,812.3,873.2,1715.6,-94.7,-33.8,808.6,True,False
Austria,1109,795.1,844.4,718.9,-313.9,-264.6,-390.1,True,False
Bangladesh,5923,6059.7,5416.6,10792.3,136.7,-506.4,4869.3,False,False
Belarus,980,991.3,829.6,916.7,11.3,-150.4,-63.3,False,False
Belgium,11625,10153.6,10082.9,10113.6,-1471.4,-1542.1,-1511.4,False,False
Bolivia,8725,10481.6,8235.5,8926.8,1756.6,-489.5,201.8,True,True
Brazil,159884,185389.7,172711.6,181333.8,25505.7,12827.6,21449.8,True,True
Bulgaria,1279,1005.1,1098.5,996.1,-273.9,-180.5,-282.9,True,False
Canada,10187,9710.0,9401.8,9570.2,-477.0,-785.2,-616.8,False,False
Chile,14207,15985.1,13969.8,13563.6,1778.1,-237.2,-643.4,True,True
Colombia,31314,41262.9,33672.8,33438.4,9948.9,2358.8,2124.4,True,True
Croatia,546,316.1,448.6,143.2,-229.9,-97.4,-402.8,True,False
Cuba,128,87.0,114.5,87.9,-41.0,-13.5,-40.1,True,True
Cyprus,26,19.0,27.5,19.3,-7.0,1.5,-6.7,True,True
Czechia,3251,551.1,670.0,475.5,-2699.9,-2581.0,-2775.5,True,False
Denmark,721,640.7,711.7,659.4,-80.3,-9.3,-61.6,True,True
Dominican Republic,2245,2656.6,2487.2,2865.5,411.6,242.2,620.5,True,False
Ecuador,12670,8577.4,7463.2,22504.8,-4092.6,-5206.8,9834.8,False,False
Egypt,6266,8195.0,6754.0,8909.9,1929.0,488.0,2643.9,True,False
Estonia,73,-14.1,74.3,71.0,-87.1,1.3,-2.0,True,True
Finland,358,329.0,370.6,331.6,-29.0,12.6,-26.4,True,True
France,36826,31206.6,31227.2,33302.5,-5619.4,-5598.8,-3523.5,True,True
Germany,10483,9539.7,9974.9,9630.8,-943.3,-508.1,-852.2,True,True
Greece,626,285.1,322.4,206.5,-340.9,-303.6,-419.5,True,False
Honduras,2669,4732.7,4257.4,7427.5,2063.7,1588.4,4758.5,True,False
Hungary,1750,609.9,680.5,653.0,-1140.1,-1069.5,-1097.0,True,True
Iceland,12,10.0,13.8,10.5,-2.0,1.8,-1.5,True,True
Indonesia,13869,11086.0,13407.9,31148.1,-2783.0,-461.1,17279.1,True,False
Iran,34864,36347.1,29061.4,56662.2,1483.1,-5802.6,21798.2,False,False
Ireland,1913,1750.1,1832.3,2135.8,-162.9,-80.7,222.8,True,False
Israel,2539,1384.6,1541.4,4674.6,-1154.4,-997.6,2135.6,True,False
Italy,38618,35758.3,35656.9,39443.8,-2859.7,-2961.1,825.8,False,True
Japan,1769,1205.9,1679.7,983.2,-563.1,-89.3,-785.8,True,False
Kuwait,779,765.6,858.7,999.7,-13.4,79.7,220.7,False,False
Latvia,71,44.9,42.6,31.9,-26.1,-28.4,-39.1,False,False
Lithuania,165,80.0,99.3,81.0,-85.0,-65.7,-84.0,True,True
Luxembourg,152,181.3,212.6,115.0,29.3,60.6,-37.0,False,False
Malaysia,249,137.9,153.1,124.4,-111.1,-95.9,-124.6,True,False
Malta,62,9.0,13.0,9.3,-53.0,-49.0,-52.7,True,True
Mexico,91753,100023.1,87893.5,95369.5,8270.1,-3859.5,3616.5,True,True
Moldova,1785,1511.0,1403.6,1478.3,-274.0,-381.4,-306.7,False,False
Morocco,3695,1269.1,2285.7,10194.2,-2425.9,-1409.3,6499.2,True,False
Netherlands,7459,6053.3,6369.8,6539.9,-1405.7,-1089.2,-919.1,True,True
Nigeria,1144,1273.7,1337.2,1671.5,129.7,193.2,527.5,False,False
Norway,282,255.0,292.3,255.8,-27.0,10.3,-26.2,True,True
Pakistan,6823,7956.0,7175.5,8884.4,1133.0,352.5,2061.4,True,False
Panama,2700,3746.7,3501.3,3643.3,1046.7,801.3,943.3,True,True
Peru,34411,42384.0,32050.1,39957.6,7973.0,-2360.9,5546.6,True,True
Philippines,7221,3691.9,5096.6,2448.5,-3529.1,-2124.4,-4772.5,True,False
Poland,5631,2502.4,2842.8,2036.4,-3128.6,-2788.2,-3594.6,True,False
Portugal,2507,2008.0,2123.5,2056.6,-499.0,-383.5,-450.4,True,True
Romania,6968,5318.7,5676.0,5520.3,-1649.3,-1292.0,-1447.7,True,True
Russia,27787,25096.9,22055.7,28461.0,-2690.1,-5731.3,674.0,False,True
Saudi Arabia,5402,5282.7,4781.8,4772.9,-119.3,-620.2,-629.1,False,False
Serbia,820,1310.0,1330.0,1561.6,490.0,510.0,741.6,False,False
Slovakia,219,41.9,40.8,28.2,-177.1,-178.2,-190.8,False,False
Slovenia,338,171.4,166.4,148.5,-166.6,-171.6,-189.5,False,False
South Africa,19276,28898.9,23156.6,34597.2,9622.9,3880.6,15321.2,True,False
South Korea,466,326.7,375.0,315.5,-139.3,-91.0,-150.5,True,False
Spain,35878,28612.1,30492.6,32967.2,-7265.9,-5385.4,-2910.8,True,True
Sweden,5938,6334.4,6100.2,6323.4,396.4,162.2,385.4,True,True
Switzerland,2297,2032.4,2061.1,2104.3,-264.6,-235.9,-192.7,True,True
Turkey,10252,7206.6,7112.7,7910.8,-3045.4,-3139.3,-2341.2,False,True
Ukraine,7399,3343.3,3413.6,3029.6,-4055.7,-3985.4,-4369.4,True,False
United Arab Emirates,495,441.0,452.7,381.5,-54.0,-42.3,-113.5,True,False
United Kingdom,46645,52058.9,50562.6,53420.3,5413.9,3917.6,6775.3,True,False
