,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,21.0,7.9,34.0,0.0,4.0,24.1,193.0
COVIDhub-ensemble,51,21.2,8.0,38.2,0.0,3.5,18.0,196.0
USC-SI_kJalpha,51,22.0,9.0,34.3,0.0,3.0,25.0,184.0
UMass-MechBayes,51,22.4,8.0,39.9,0.0,4.0,21.0,195.0
JCB-PRM,51,22.9,8.7,41.5,0.0,3.7,20.3,194.9
Baseline,51,23.1,10.4,37.4,0.0,3.8,28.1,226.6
Karlen-pypm,51,23.4,7.4,37.8,0.2,3.9,22.0,181.1
UCLA-SuEIR,51,23.5,10.1,37.8,0.0,3.4,29.8,224.8
IQVIA_ACOE-STAN,49,23.9,9.6,41.9,0.0,4.5,24.5,215.0
YYG-ParamSearch,51,23.9,8.2,42.9,0.2,3.8,22.9,203.5
CMU-TimeSeries,49,24.0,12.0,36.8,0.0,4.4,25.0,214.0
DDS-NBDS,51,24.1,10.8,41.6,0.3,3.7,24.4,195.9
COVIDhub-baseline,51,24.1,8.0,38.7,0.0,4.0,27.5,223.0
CEID-Walk,51,24.4,10.0,38.7,0.0,6.0,24.9,220.6
GT-DeepCOVID,49,24.8,10.1,43.6,0.3,4.1,23.9,194.6
UT-Mobility,51,24.9,12.0,45.0,0.0,6.0,23.0,228.0
SteveMcConnell-CovidComplete,51,25.1,11.3,39.7,0.5,4.6,25.5,196.1
Covid19Sim-Simulator,51,25.2,9.0,41.1,0.0,3.7,28.4,190.8
LNQ-ens1,51,25.6,10.1,41.1,0.0,3.7,27.7,212.6
LANL-GrowthRate,51,27.2,10.4,43.7,0.3,4.3,27.6,199.5
JHU_IDD-CovidSP,51,28.5,21.5,32.2,0.3,6.7,38.6,152.4
Columbia_UNC-SurvCon,51,28.6,16.0,39.0,0.0,4.0,35.5,190.0
CovidAnalytics-DELPHI,51,29.1,16.0,41.3,0.0,5.0,33.5,225.0
MIT_CritData-GBCF,51,31.5,19.0,46.8,1.0,6.0,30.0,245.0
PSI-DRAFT,51,33.3,14.0,49.6,0.0,5.5,38.5,253.5
IowaStateLW-STEM,49,33.6,17.0,36.9,1.0,7.5,45.0,151.0
Geneva-DetGrowth,51,34.0,8.6,67.1,0.0,3.1,23.0,285.2
MOBS-GLEAM_COVID,50,34.4,14.5,52.5,0.1,6.4,37.8,225.4
UCSD_NEU-DeepGLEAM,50,37.2,15.6,58.1,1.1,7.0,33.1,259.0
Google_Harvard-CPF,51,37.7,12.5,54.6,0.1,4.7,45.2,261.9
UA-EpiCovDA,51,41.8,9.0,93.1,0.0,4.0,31.5,563.0
MITCovAlliance-SIR,51,41.8,11.9,82.5,0.1,4.2,36.5,457.2
CU-select,51,49.6,24.0,65.0,0.0,6.5,58.5,272.0
RobertWalraven-ESG,51,50.1,17.3,83.0,0.0,7.1,54.6,451.0
UMich-RidgeTfReg,49,58.0,19.0,141.5,0.3,10.0,45.4,938.7
USACE-ERDC_SEIR,51,60.3,25.2,82.3,0.9,9.6,70.0,367.4
NotreDame-mobility,51,60.5,30.0,84.6,0.1,5.7,65.0,423.4
JHUAPL-Bucky,51,73.9,38.5,103.3,0.8,10.8,94.7,562.1
WalmartLabsML-LogForecasting,51,77.3,18.1,162.0,0.1,5.5,91.9,1086.0
epiforecasts-ensemble1,46,120.8,37.0,205.8,0.7,17.5,150.5,1072.0
TTU-squider,51,318.0,104.8,718.6,0.8,23.5,286.1,4216.2
