,total_deaths_2020-06-14,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Baseline,118629,187193.3,199263,71461.3,80634,-9172.7,-11.4%
YYG-ParamSearch,118629,186198.4,199263,70466.4,80634,-10167.6,-12.6%
IHME-CurveFit,118629,185811.2,199263,70079.2,80634,-10554.8,-13.1%
Covid19Sim-Simulator,118629,163441.2,199263,47709.2,80634,-32924.8,-40.8%
STH-3PU,118629,155063.0,199263,39331.0,80634,-41303.0,-51.2%
IowaStateLW-STEM,118629,151448.0,199263,35716.0,80634,-44918.0,-55.7%
UCLA-SuEIR,118629,132794.6,199263,17062.6,80634,-63571.4,-78.8%
