,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,159.3,106.6,188.9,2.2,21.6,216.1,855.6
Covid19Sim-Simulator,51,198.5,101.2,324.2,1.1,20.2,252.3,2099.1
UCLA-SuEIR,51,207.8,95.5,425.0,0.9,37.7,177.1,2791.4
USC-SI_kJalpha,51,214.5,93.0,291.7,1.0,30.0,259.0,1294.0
IHME-CurveFit,51,243.8,115.1,368.4,1.5,25.4,251.5,1689.6
IowaStateLW-STEM,49,278.3,97.0,546.6,0.0,29.0,347.5,3528.0
Baseline,51,304.7,94.0,766.8,0.3,39.9,217.0,4965.6
LANL-GrowthRate,51,402.1,162.0,808.4,0.1,48.9,388.4,4731.3
MITCovAlliance-SIR,51,511.8,104.3,1107.1,0.6,24.9,383.6,5191.3
USACE-ERDC_SEIR,51,549.4,169.5,742.4,2.4,65.6,710.3,2998.5
