,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,27.9,13.0,45.3,0.0,3.5,27.0,255.0
COVIDhub-ensemble,51,33.1,13.0,56.5,0.0,5.0,32.0,328.0
SteveMcConnell-CovidComplete,51,35.5,14.0,56.9,0.0,4.5,40.5,325.0
YYG-ParamSearch,51,35.8,15.3,65.2,0.1,5.9,31.7,396.5
LNQ-ens1,51,36.3,17.6,58.2,0.0,6.9,38.7,359.7
JCB-PRM,51,37.3,15.1,65.8,0.2,4.2,42.5,332.8
OliverWyman-Navigator,51,37.8,16.7,59.3,0.1,7.3,40.8,314.3
Karlen-pypm,51,38.8,12.6,70.9,0.4,4.6,30.8,383.3
CMU-TimeSeries,49,39.4,15.0,56.6,0.0,7.0,49.0,260.0
DDS-NBDS,51,43.8,23.3,69.4,0.2,7.7,53.2,397.3
Baseline,51,44.2,17.3,74.4,0.0,8.8,50.8,430.3
USC-SI_kJalpha,51,45.6,17.0,62.5,0.0,5.0,69.5,334.0
UCLA-SuEIR,51,47.2,18.7,68.3,0.0,7.8,58.1,316.6
Covid19Sim-Simulator,51,47.9,22.6,78.6,0.1,6.5,53.2,478.6
MIT_CritData-GBCF,51,49.1,28.2,75.3,0.2,13.0,55.0,408.0
MOBS-GLEAM_COVID,50,49.8,23.3,87.1,0.5,10.9,45.9,542.9
CEID-Walk,51,50.5,18.2,86.5,0.3,7.5,49.9,506.8
LANL-GrowthRate,51,51.9,15.7,97.3,0.3,5.7,61.8,564.0
COVIDhub-baseline,51,53.3,20.5,86.7,0.0,7.0,59.0,486.5
JHU_IDD-CovidSP,51,53.5,33.4,59.1,1.3,9.7,78.7,245.6
Google_Harvard-CPF,51,55.1,30.6,81.9,0.1,13.4,81.1,543.4
CovidAnalytics-DELPHI,51,57.8,26.0,86.5,0.0,6.5,69.5,457.0
IowaStateLW-STEM,49,58.1,35.0,90.3,0.0,9.0,64.0,478.0
Columbia_UNC-SurvCon,50,61.6,31.0,93.9,0.0,6.0,63.5,441.0
NotreDame-mobility,51,61.7,29.8,83.8,0.6,5.6,76.7,358.7
MITCovAlliance-SIR,51,64.5,21.9,128.8,0.0,5.0,60.7,775.3
GT-DeepCOVID,48,64.9,16.8,131.4,0.0,6.0,67.9,823.3
CU-select,51,65.1,33.0,75.4,1.0,6.0,107.0,263.0
IHME-CurveFit,51,66.9,26.4,93.0,0.3,14.4,86.9,523.1
UCSD_NEU-DeepGLEAM,50,68.4,31.2,114.2,0.1,9.1,70.7,680.8
PSI-DRAFT,51,69.5,36.0,95.4,1.0,13.0,87.5,476.0
UMich-RidgeTfReg,49,77.3,23.3,178.0,0.1,9.1,73.6,1109.1
IQVIA_ACOE-STAN,49,79.1,22.0,180.8,0.0,10.0,77.0,1149.0
RobertWalraven-ESG,51,83.4,28.1,150.6,0.0,14.3,88.8,841.1
UA-EpiCovDA,51,85.1,14.0,183.4,0.0,5.5,60.0,955.0
USACE-ERDC_SEIR,51,105.2,48.4,151.6,0.7,13.1,106.8,626.1
WalmartLabsML-LogForecasting,51,108.4,38.7,172.1,0.1,18.1,152.2,1078.0
epiforecasts-ensemble1,46,109.4,31.0,184.6,0.0,12.0,136.5,919.0
JHUAPL-Bucky,51,130.1,48.0,246.7,2.2,15.5,141.5,1529.4
