,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,86.2,33.3,125.7,0.7,14.9,104.0,640.8
USC-SI_kJalpha,51,110.9,58.0,133.5,0.0,14.0,149.0,471.0
CovidAnalytics-DELPHI,51,128.8,52.0,163.1,0.0,20.5,217.0,626.0
UCLA-SuEIR,51,139.4,63.8,207.5,0.3,18.7,139.9,1030.4
Auquan-SEIR,51,166.6,80.0,284.1,2.0,23.5,153.5,1784.0
Baseline,51,180.5,49.0,390.1,0.0,14.8,185.4,2314.1
IowaStateLW-STEM,49,188.3,74.0,331.5,0.0,20.5,219.5,2015.0
LANL-GrowthRate,51,207.8,102.3,309.7,0.1,32.8,267.1,1643.0
Karlen-pypm,51,217.9,74.2,531.5,0.3,22.3,145.0,3314.7
RobertWalraven-ESG,50,235.2,102.5,376.1,0.0,24.0,293.6,2031.6
NotreDame-mobility,51,237.4,90.1,456.3,1.1,34.8,227.7,2749.8
USACE-ERDC_SEIR,51,288.6,80.8,420.5,0.8,21.8,348.0,1680.9
JHU_IDD-CovidSP,51,367.1,196.3,567.9,7.2,55.0,413.2,3477.0
PSI-DRAFT,51,398.8,152.0,678.2,1.0,38.0,393.5,3609.0
MITCovAlliance-SIR,51,500.9,108.9,1068.9,0.3,25.3,385.5,4767.2
